smiles,LogD,MW,PSA
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,<0.76,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,0.77,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,>-1.98,325.9892883,43.6000023
o1ncnc1c2cccnc2,<-1.97,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,-0.55,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,>-0.66,289.0586243,97.9899979
NCc1cnn(O)c1Br,<0.17,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,0.47,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,>0.48,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,<-0.56,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,-0.75,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,>-0.99,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,<-0.99,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,-1.08,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,>0.15,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,<-1.88,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,0.63,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,>0.76,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,<0.35,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,-0.29,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,>-0.23,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,<-0.37,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,-1.50,325.9892883,43.6000023
o1ncnc1c2cccnc2,>0.15,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,<-0.35,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,-0.68,289.0586243,97.9899979
NCc1cnn(O)c1Br,>0.79,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,<-0.93,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,-0.93,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,>0.50,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,<-1.78,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,0.39,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,>-0.95,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,<0.74,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,0.38,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,>0.16,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,<-0.99,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,-0.75,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,>-0.16,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,<-1.42,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,0.32,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,>0.11,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,<-0.57,325.9892883,43.6000023
o1ncnc1c2cccnc2,0.32,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,>-0.34,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,<-0.10,289.0586243,97.9899979
NCc1cnn(O)c1Br,-0.36,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,>-0.54,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,<-1.58,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,0.93,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,>-1.02,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,<-0.60,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,0.96,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,>-0.42,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,<0.47,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,-1.84,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,>0.41,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,<-0.79,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,-0.55,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,>0.23,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,<-1.33,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,-0.99,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,>0.80,325.9892883,43.6000023
o1ncnc1c2cccnc2,<-0.74,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,-0.60,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,>-0.56,289.0586243,97.9899979
NCc1cnn(O)c1Br,<0.07,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,-0.39,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,>-1.71,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,<-0.89,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,-1.21,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,>0.87,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,<-0.94,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,-0.91,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,>0.55,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,<-0.79,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,0.90,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,>-1.94,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,<-0.88,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,-0.87,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,>0.08,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,<-1.65,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,-0.35,325.9892883,43.6000023
o1ncnc1c2cccnc2,>-0.13,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,<0.35,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,-0.27,289.0586243,97.9899979
NCc1cnn(O)c1Br,>-0.95,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,<-0.44,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,-0.63,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,>-1.78,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,<-0.48,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,-0.09,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,>-1.32,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,<-2.00,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,-0.27,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,>-1.46,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,<-1.21,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,0.22,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,>-1.38,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,<0.15,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,-1.50,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,>0.29,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,<-0.09,325.9892883,43.6000023
o1ncnc1c2cccnc2,-0.69,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,>-0.03,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,<-1.68,289.0586243,97.9899979
NCc1cnn(O)c1Br,-1.13,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,>0.73,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,<-0.15,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,0.05,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,>-0.44,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,<0.47,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,0.18,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,>-0.95,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,<0.42,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,-1.72,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,>-0.29,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,<-1.38,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,-1.99,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,>0.91,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,<0.26,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,-0.16,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,>-0.14,325.9892883,43.6000023
o1ncnc1c2cccnc2,<-1.41,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,-1.73,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,>0.64,289.0586243,97.9899979
NCc1cnn(O)c1Br,<0.14,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,-1.61,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,>0.70,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,<-1.71,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,0.02,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,>-0.45,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,<-0.30,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,-0.96,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,>-0.68,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,<0.39,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,-0.36,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,>-0.18,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,<-0.47,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,-0.62,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,>-0.09,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,<-1.07,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,-1.84,325.9892883,43.6000023
o1ncnc1c2cccnc2,>-1.80,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,<-1.52,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,-0.51,289.0586243,97.9899979
NCc1cnn(O)c1Br,>-0.82,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,<-0.82,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,0.97,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,>-1.55,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,<-0.06,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,-0.46,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,>-0.23,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,<-1.52,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,0.30,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,>-0.21,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,<0.78,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,0.77,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,>0.14,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,<-0.53,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,-1.29,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,>0.16,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,<-1.64,325.9892883,43.6000023
o1ncnc1c2cccnc2,-1.12,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,>0.88,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,<-1.08,289.0586243,97.9899979
NCc1cnn(O)c1Br,-1.98,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,>-0.48,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,<-0.96,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,-1.62,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,>-1.28,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,<-0.25,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,-0.21,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,>0.29,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,<-0.71,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,0.42,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,>0.46,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,<-1.98,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,0.57,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,>0.49,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,<-0.50,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,0.41,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,>-0.37,325.9892883,43.6000023
o1ncnc1c2cccnc2,<-0.93,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,-0.09,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,>-0.47,289.0586243,97.9899979
NCc1cnn(O)c1Br,<-1.00,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,-0.98,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,>-0.34,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,<-0.87,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,-1.02,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,>-0.07,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,<0.47,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,-1.38,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,>-0.92,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,<-1.22,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,0.55,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,>-0.30,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,<-1.36,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,0.67,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,>0.31,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,<-1.65,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,-0.15,325.9892883,43.6000023
o1ncnc1c2cccnc2,>0.06,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,<0.20,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,-0.09,289.0586243,97.9899979
NCc1cnn(O)c1Br,>-0.62,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,<-1.09,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,-0.37,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,>0.42,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,<-1.50,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,0.64,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,>-1.07,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,<-0.66,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,-2.00,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,>-1.56,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,<-1.87,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,0.12,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,>-0.31,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,<-0.68,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,-1.81,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,>0.10,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,<-1.63,325.9892883,43.6000023
o1ncnc1c2cccnc2,-0.40,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,>-0.98,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,<-1.27,289.0586243,97.9899979
NCc1cnn(O)c1Br,0.79,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,>-0.09,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,<-0.92,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,-0.49,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,>-0.28,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,<-0.82,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,0.07,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,>0.36,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,<-1.34,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,0.78,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,>0.56,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,<0.51,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,-0.16,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,>-1.32,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,<0.15,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,0.79,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,>0.62,325.9892883,43.6000023
o1ncnc1c2cccnc2,<0.41,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,-0.81,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,>-1.42,289.0586243,97.9899979
NCc1cnn(O)c1Br,<-1.22,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,0.20,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,>-1.32,209.0374146,20.3099995
Nc1cc(cc(c1)c2ccc(Cl)cc2)c3ccc(Cl)cc3,<0.43,313.0425110,26.0200005
CC1=CN(C(=O)c2cccc(C)c2)C(=S)N1c3ccccc3C,-1.50,322.1139832,55.6399994
CC1=CN(C(=O)c2ccc(C)cc2)C(=S)N1c3ccc(Br)cc3,>-1.18,386.0088501,55.6399994
C\C(=N/NC(=O)c1ccc(F)cc1)\c2ccc[nH]2,<-1.58,245.0964355,57.2500000
Clc1ccc(NC(=O)Nc2nc3c(ccc4ccccc34)s2)cc1,-1.92,353.0389709,82.2600021
COc1ccccc1NC(=S)Nc2nc3c(ccc4ccccc34)s2,>-0.68,365.0656433,106.5100021
Cl.Clc1ccccc1N2CCN(CC2)C(=O)C3CCCN(Cc4ccccc4)C3,<-1.60,433.1687622,26.7899990
Clc1ccc(C2=CC(=O)c3cc(Cl)cc(I)c3O2)c(Cl)c1,-0.48,449.8478088,26.2999992
CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,>0.92,259.1184082,12.4699993
CCCN1OC(=CC1=O)C,<-0.37,141.0789795,29.5399990
O=C1OC(=O)C2=C1SCCS2,-0.08,187.9601898,93.9700012
CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,>-1.82,342.1071777,111.4499969
CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,<-0.62,303.0742798,97.9899979
ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,-1.53,325.9892883,43.6000023
o1ncnc1c2cccnc2,>-1.84,147.0432587,51.8100014
I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,<0.83,373.9916077,41.4599991
Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,-1.81,289.0586243,97.9899979
NCc1cnn(O)c1Br,>0.64,190.9694214,64.0699997
Oc1ccc2C(C3=C(Oc2c1)N=CNC3=O)c4ccccc4,<0.18,292.0847778,70.9199982
CCCN(CC=C)C(=O)C(Cl)Cl,-0.14,209.0374146,20.3099995
