Hit,Target
1354482,TRG-56
1354482,TRG-20
1354482,TRG-98
1354482,TRG-79
1354483,TRG-66
1354483,TRG-37
1354483,TRG-29
1354484,TRG-97
1354484,TRG-59
1354484,TRG-45
1354484,TRG-50
1354484,TRG-72
1354484,TRG-92
1354484,TRG-59
1354484,TRG-16
1354485,TRG-63
1354485,TRG-39
1354485,TRG-64
1354485,TRG-91
1354485,TRG-28
1354485,TRG-14
1354486,TRG-41
1354486,TRG-21
1354486,TRG-38
1354486,TRG-15
1354487,TRG-91
1354487,TRG-18
1354488,TRG-57
1354488,TRG-24
1354488,TRG-31
1354488,TRG-24
1354489,TRG-38
1354489,TRG-30
1354489,TRG-54
1354489,TRG-84
1354489,TRG-34
1354489,TRG-36
1354490,TRG-12
1354491,TRG-98
1354491,TRG-6
1354491,TRG-52
1354491,TRG-76
1354492,TRG-55
1354492,TRG-96
1354492,TRG-12
1354492,TRG-97
1354492,TRG-65
1354492,TRG-45
1354494,TRG-43
1354494,TRG-50
1354494,TRG-27
1354494,TRG-46
1354494,TRG-27
1354494,TRG-37
1354494,TRG-76
1354494,TRG-17
1354494,TRG-36
1354495,TRG-75
1354495,TRG-79
1354495,TRG-44
1354495,TRG-39
1354495,TRG-37
1354495,TRG-95
1354495,TRG-38
1354495,TRG-23
1354495,TRG-57
1354496,TRG-8
1354496,TRG-57
1354496,TRG-37
1354496,TRG-75
1354496,TRG-49
1354496,TRG-90
1354496,TRG-8
1354497,TRG-38
1354497,TRG-51
1354497,TRG-71
1354497,TRG-58
1354497,TRG-27
1354498,TRG-48
1354498,TRG-73
1354498,TRG-71
1354498,TRG-61
1354498,TRG-20
1354498,TRG-23
1354505,TRG-8
1354505,TRG-92
1354505,TRG-39
1354505,TRG-20
1354505,TRG-93
1354505,TRG-14
1354505,TRG-6
1354505,TRG-44
1354499,TRG-61
1354499,TRG-77
1354501,TRG-63
1354501,TRG-4
1354502,TRG-74
1354502,TRG-69
1354502,TRG-84
1354502,TRG-73
1354502,TRG-95
1354502,TRG-39
1354503,TRG-77
1354503,TRG-69
1354503,TRG-53
1354503,TRG-77
1354503,TRG-94
1354503,TRG-5
1354504,TRG-61
1354504,TRG-33
1354506,TRG-56
1354507,TRG-68
1354507,TRG-80
1354507,TRG-29
1354507,TRG-20
1354507,TRG-92
1354507,TRG-18
1354507,TRG-61
1354508,TRG-91
1354508,TRG-99
1354508,TRG-94
1354508,TRG-64
1354509,TRG-11
1354509,TRG-93
1354509,TRG-22
1354509,TRG-50
1354509,TRG-34
1354509,TRG-92
1354510,TRG-62
1354511,TRG-31
1354511,TRG-41
1354511,TRG-90
1354511,TRG-2
1354511,TRG-92
1354511,TRG-30
1354511,TRG-59
1354512,TRG-77
1354512,TRG-71
1354512,TRG-33
1354512,TRG-9
1354512,TRG-47
1354512,TRG-75
1354513,TRG-30
1354513,TRG-3
1354513,TRG-26
1354513,TRG-38
1354514,TRG-7
1354514,TRG-88
1354514,TRG-26
1354514,TRG-29
1354514,TRG-94
1354514,TRG-37
1354514,TRG-61
1354514,TRG-93
1354514,TRG-65
1354515,TRG-26
1354515,TRG-26
1354515,TRG-17
1354515,TRG-79
1354515,TRG-47
1354516,TRG-63
1354516,TRG-52
1354516,TRG-7
1354516,TRG-91
1354516,TRG-49
1354516,TRG-48
1354516,TRG-82
1354516,TRG-58
1354517,TRG-18
1354517,TRG-28
1354517,TRG-28
1354517,TRG-97
1354517,TRG-7
1354517,TRG-17
1354518,TRG-44
1354518,TRG-28
1354518,TRG-57
1354518,TRG-44
1354518,TRG-5
1354518,TRG-24
1354520,TRG-40
1354520,TRG-0
1354520,TRG-63
1354520,TRG-39
1354521,TRG-16
1354521,TRG-83
1354522,TRG-68
1354522,TRG-68
1354522,TRG-40
1354522,TRG-1
1354522,TRG-1
1354523,TRG-40
1354523,TRG-55
1354523,TRG-93
1354523,TRG-81
1354523,TRG-26
1354523,TRG-52
1354523,TRG-24
1354523,TRG-89
1354524,TRG-74
1354524,TRG-3
1354525,TRG-2
1354525,TRG-25
1354526,TRG-49
1354526,TRG-56
1354526,TRG-96
1354526,TRG-11
1354526,TRG-79
1354526,TRG-85
1354539,TRG-16
1354539,TRG-38
1354539,TRG-4
1354539,TRG-47
1354539,TRG-30
1354527,TRG-90
1354527,TRG-98
1354527,TRG-45
1354527,TRG-37
1354527,TRG-92
1354527,TRG-4
1354528,TRG-65
1354528,TRG-26
1354528,TRG-15
1354528,TRG-93
1354528,TRG-68
1354528,TRG-40
1354529,TRG-7
1354529,TRG-93
1354529,TRG-20
1354529,TRG-5
1354529,TRG-18
1354529,TRG-52
1354530,TRG-87
1354530,TRG-7
1354530,TRG-27
1354530,TRG-82
1354530,TRG-48
1354530,TRG-83
1354530,TRG-46
1354530,TRG-92
1354530,TRG-91
1354531,TRG-62
1354532,TRG-7
1354532,TRG-23
1354532,TRG-79
1354532,TRG-25
1354532,TRG-37
1354533,TRG-11
1354533,TRG-18
1354533,TRG-77
1354533,TRG-20
1354533,TRG-81
1354533,TRG-59
1354534,TRG-33
1354534,TRG-79
1354535,TRG-98
1354535,TRG-3
1354536,TRG-62
1354536,TRG-74
1354536,TRG-15
1354536,TRG-8
1354536,TRG-12
1354537,TRG-21
1354537,TRG-96
1354540,TRG-99
1354540,TRG-91
1354541,TRG-94
1354541,TRG-5
1354542,TRG-62
1354542,TRG-14
1354542,TRG-85
1354542,TRG-98
1354542,TRG-47
1354542,TRG-23
1354542,TRG-26
1354542,TRG-7
1354542,TRG-26
1354543,TRG-63
1354543,TRG-90
1354543,TRG-49
1354543,TRG-29
1354545,TRG-41
1354545,TRG-40
1354548,TRG-88
1354548,TRG-93
1354548,TRG-37
1354548,TRG-3
1354548,TRG-19
1354548,TRG-51
1354548,TRG-70
1354549,TRG-71
1354549,TRG-43
1354549,TRG-0
1354549,TRG-52
1354549,TRG-20
1354549,TRG-62
1354549,TRG-35
1354550,TRG-15
1354551,TRG-4
1354551,TRG-95
1354551,TRG-99
1354551,TRG-10
1354551,TRG-6
1354551,TRG-0
1354551,TRG-7
1354551,TRG-14
1354551,TRG-97
1354552,TRG-25
1354552,TRG-60
1354552,TRG-69
1354552,TRG-8
1354552,TRG-49
1354552,TRG-64
1354552,TRG-98
1354552,TRG-20
1354553,TRG-57
1354553,TRG-34
1354553,TRG-22
1354553,TRG-39
1354553,TRG-41
1354553,TRG-88
1354553,TRG-49
1354553,TRG-23
1354554,TRG-34
1354554,TRG-85
1354554,TRG-26
1354554,TRG-21
1354554,TRG-71
1354554,TRG-24
1354554,TRG-83
1354555,TRG-61
1354556,TRG-67
1354556,TRG-78
1354557,TRG-2
1354558,TRG-62
1354558,TRG-67
1354558,TRG-84
1354558,TRG-67
1354558,TRG-97
1354558,TRG-74
1354558,TRG-36
1354558,TRG-3
1354560,TRG-79
1354560,TRG-19
1354560,TRG-19
1354560,TRG-59
1354560,TRG-72
1354560,TRG-8
1354562,TRG-97
1354562,TRG-60
1354562,TRG-47
1354562,TRG-19
1354563,TRG-15
1354563,TRG-25
1354563,TRG-60
1354564,TRG-55
1354564,TRG-83
1354595,TRG-15
1354595,TRG-54
1354595,TRG-37
1354566,TRG-81
1354566,TRG-84
1354566,TRG-69
1354566,TRG-72
1354567,TRG-11
1354567,TRG-41
1354569,TRG-86
1354569,TRG-57
1354569,TRG-59
1354569,TRG-75
1354569,TRG-53
1354569,TRG-61
1354569,TRG-46
1354570,TRG-75
1354570,TRG-6
1354570,TRG-27
1354570,TRG-71
1354570,TRG-21
1354570,TRG-48
1354570,TRG-53
1354570,TRG-48
1354571,TRG-42
1354571,TRG-21
1354571,TRG-89
1354571,TRG-44
1354571,TRG-4
1354571,TRG-81
1354571,TRG-67
1354571,TRG-70
1354572,TRG-3
1354572,TRG-96
1354572,TRG-37
1354572,TRG-41
1354572,TRG-83
1354572,TRG-42
1354572,TRG-30
1354572,TRG-32
1354572,TRG-22
1354573,TRG-93
1354573,TRG-98
1354573,TRG-85
1354573,TRG-92
1354573,TRG-19
1354573,TRG-74
1354573,TRG-7
1354574,TRG-47
1354574,TRG-70
1354574,TRG-72
1354574,TRG-66
1354574,TRG-70
1354574,TRG-73
1354574,TRG-9
1354575,TRG-30
1354576,TRG-94
1354576,TRG-25
1354576,TRG-57
1357715,TRG-87
1354577,TRG-47
1354577,TRG-42
1354577,TRG-82
1354577,TRG-3
1354577,TRG-16
1354577,TRG-84
1354577,TRG-26
1354578,TRG-9
1354578,TRG-15
1354578,TRG-36
1354578,TRG-69
1354578,TRG-29
1354579,TRG-49
1354579,TRG-32
1354579,TRG-46
1354579,TRG-65
1354580,TRG-2
1354580,TRG-11
1354580,TRG-88
1354580,TRG-91
1354581,TRG-48
1354581,TRG-76
1354581,TRG-55
1354581,TRG-70
1354581,TRG-42
1354582,TRG-55
1354582,TRG-62
1354582,TRG-78
1354582,TRG-59
1354582,TRG-49
1354582,TRG-34
1354582,TRG-89
1354582,TRG-81
1354582,TRG-54
1354583,TRG-48
1354584,TRG-68
1354584,TRG-7
1354584,TRG-56
1354584,TRG-43
1354584,TRG-26
1354584,TRG-90
1354584,TRG-46
1354585,TRG-29
1354585,TRG-43
1354585,TRG-70
1354586,TRG-59
1354586,TRG-46
1354586,TRG-79
1354586,TRG-51
1354586,TRG-57
1354586,TRG-75
1354586,TRG-90
1354586,TRG-20
1354587,TRG-12
1354587,TRG-84
1354587,TRG-5
1354587,TRG-66
1354587,TRG-96
1354587,TRG-17
1354587,TRG-9
1354587,TRG-1
1354588,TRG-81
1354588,TRG-44
1354589,TRG-50
1354589,TRG-9
1354589,TRG-48
1354589,TRG-71
1354589,TRG-83
1354589,TRG-0
1354590,TRG-57
1354590,TRG-29
1354590,TRG-51
1354590,TRG-61
1354590,TRG-56
1354591,TRG-64
1354591,TRG-96
1354591,TRG-62
1354591,TRG-76
1354591,TRG-4
1354591,TRG-63
1354593,TRG-77
1354593,TRG-1
1354593,TRG-3
1354593,TRG-39
1354593,TRG-74
1354594,TRG-13
1354594,TRG-79
1354594,TRG-61
1354594,TRG-2
1354594,TRG-86
1354594,TRG-73
1354594,TRG-15
1354594,TRG-84
1354596,TRG-31
1354596,TRG-94
1354596,TRG-19
1354596,TRG-71
1354597,TRG-5
1354597,TRG-40
1354597,TRG-11
1354597,TRG-32
1354597,TRG-93
1354597,TRG-13
1354597,TRG-81
1354597,TRG-49
1354597,TRG-66
1354598,TRG-33
1354605,TRG-26
1354605,TRG-19
1354600,TRG-73
1354600,TRG-27
1354600,TRG-4
1354600,TRG-67
1354600,TRG-92
1354600,TRG-60
1354601,TRG-9
1354601,TRG-38
1354601,TRG-92
1354601,TRG-37
1354601,TRG-86
1354602,TRG-22
1354602,TRG-74
1354602,TRG-37
1354602,TRG-46
1354603,TRG-58
1354603,TRG-82
1354603,TRG-31
1354603,TRG-6
1354604,TRG-24
1354604,TRG-41
1354604,TRG-69
1354604,TRG-57
1354604,TRG-87
1354604,TRG-5
1354604,TRG-68
1354604,TRG-25
1354604,TRG-14
1354606,TRG-74
1354606,TRG-77
1354606,TRG-8
1354607,TRG-33
1354607,TRG-20
1354608,TRG-17
1354608,TRG-57
1354608,TRG-58
1354609,TRG-31
1354609,TRG-55
1354620,TRG-31
1354620,TRG-62
1354620,TRG-41
1354620,TRG-92
1354620,TRG-98
1354620,TRG-9
1354620,TRG-0
1354620,TRG-12
1354620,TRG-39
1354610,TRG-35
1354611,TRG-5
1354611,TRG-78
1354611,TRG-96
1354612,TRG-84
1354612,TRG-55
1354612,TRG-11
1354612,TRG-24
1354612,TRG-25
1354614,TRG-98
1354614,TRG-89
1354614,TRG-30
1354614,TRG-6
1354614,TRG-75
1354614,TRG-86
1354614,TRG-57
1354615,TRG-23
1354615,TRG-66
1354615,TRG-55
1354615,TRG-17
1354615,TRG-80
1354615,TRG-79
1354615,TRG-85
1354615,TRG-4
1354616,TRG-30
1354616,TRG-58
1354617,TRG-0
1354618,TRG-75
1354618,TRG-94
1354618,TRG-18
1354618,TRG-82
1354618,TRG-8
1354618,TRG-93
1354618,TRG-5
1354618,TRG-47
1354618,TRG-35
1354619,TRG-86
1354619,TRG-58
1354619,TRG-93
1354619,TRG-2
1354619,TRG-23
1354621,TRG-79
1354621,TRG-18
1354621,TRG-82
1354621,TRG-62
1354621,TRG-60
1354622,TRG-3
1354622,TRG-62
1354622,TRG-10
1354622,TRG-87
1354622,TRG-68
1354622,TRG-88
1354623,TRG-74
1354623,TRG-75
1354623,TRG-70
1354623,TRG-94
1354623,TRG-40
1354623,TRG-78
1354623,TRG-56
1354624,TRG-62
1354624,TRG-68
1354624,TRG-49
1354624,TRG-6
1354624,TRG-64
1354624,TRG-93
1354625,TRG-41
1354625,TRG-17
1354625,TRG-84
1354625,TRG-11
1354625,TRG-40
1354625,TRG-39
1354625,TRG-44
1354625,TRG-77
1354626,TRG-86
1354626,TRG-17
1354627,TRG-64
1354627,TRG-31
1354627,TRG-93
1354627,TRG-11
1354627,TRG-92
1354627,TRG-76
1354627,TRG-20
1354627,TRG-11
1354627,TRG-22
1354628,TRG-5
1354628,TRG-87
1354628,TRG-81
1354628,TRG-37
1354628,TRG-44
1354629,TRG-85
1354629,TRG-4
1354629,TRG-49
1354629,TRG-70
1354629,TRG-6
1354629,TRG-25
1354629,TRG-15
1354629,TRG-49
1354629,TRG-46
1354630,TRG-60
1354630,TRG-28
1354630,TRG-20
1354630,TRG-21
1354630,TRG-38
1354631,TRG-81
1354631,TRG-60
1354631,TRG-68
1354662,TRG-78
1354662,TRG-21
1354632,TRG-59
1354632,TRG-67
1354632,TRG-94
1354632,TRG-22
1354632,TRG-79
1354632,TRG-59
1354632,TRG-37
1354633,TRG-34
1354633,TRG-1
1354633,TRG-52
1354633,TRG-93
1354633,TRG-50
1354633,TRG-30
1354633,TRG-86
1354634,TRG-68
1354634,TRG-90
1354634,TRG-83
1354634,TRG-42
1354634,TRG-39
1354634,TRG-46
1354634,TRG-69
1354634,TRG-59
1354634,TRG-49
1354635,TRG-64
1354635,TRG-25
1354635,TRG-63
1354635,TRG-82
1354635,TRG-74
1354689,TRG-85
1354689,TRG-68
1354689,TRG-68
1354689,TRG-45
1354689,TRG-6
1354636,TRG-69
1354637,TRG-57
1354637,TRG-34
1354637,TRG-17
1354637,TRG-76
1354638,TRG-15
1354638,TRG-36
1354638,TRG-3
1354638,TRG-49
1354638,TRG-77
1354638,TRG-27
1354638,TRG-0
1354638,TRG-34
1354638,TRG-40
1354639,TRG-40
1354639,TRG-95
1354639,TRG-90
1354639,TRG-68
1354668,TRG-6
1354668,TRG-8
1354640,TRG-71
1354640,TRG-65
1354640,TRG-58
1354640,TRG-31
1354640,TRG-54
1354640,TRG-31
1354641,TRG-10
1354643,TRG-60
1354643,TRG-92
1354643,TRG-47
1354643,TRG-69
1354643,TRG-59
1354643,TRG-9
1354643,TRG-56
1354643,TRG-31
1354643,TRG-44
1354644,TRG-11
1354644,TRG-7
1354644,TRG-3
1354644,TRG-66
1354644,TRG-58
1354644,TRG-73
1354644,TRG-90
1354645,TRG-10
1354645,TRG-19
1354645,TRG-68
1354645,TRG-71
1354645,TRG-88
1354645,TRG-50
1354645,TRG-51
1354645,TRG-96
1354645,TRG-94
1354646,TRG-32
1354646,TRG-85
1354646,TRG-34
1354646,TRG-37
1354646,TRG-93
1354648,TRG-70
1354648,TRG-83
1354649,TRG-82
1354649,TRG-5
1354649,TRG-30
1354649,TRG-78
1354649,TRG-56
1354649,TRG-84
1354649,TRG-40
1354649,TRG-8
1354650,TRG-70
1354650,TRG-51
1354651,TRG-25
1354651,TRG-76
1354651,TRG-50
1354651,TRG-26
1354651,TRG-18
1354651,TRG-95
1354651,TRG-6
1354669,TRG-25
1354669,TRG-43
1354669,TRG-72
1354669,TRG-38
1354669,TRG-49
1354669,TRG-95
1354669,TRG-28
1354669,TRG-28
1354653,TRG-50
1354653,TRG-27
1354653,TRG-76
1354653,TRG-40
1354653,TRG-35
1354654,TRG-91
1354654,TRG-58
1354654,TRG-58
1354654,TRG-53
1354654,TRG-75
1354654,TRG-34
1354654,TRG-72
1354654,TRG-73
1354655,TRG-70
1354655,TRG-40
1354656,TRG-75
1354656,TRG-90
1354670,TRG-34
1354670,TRG-82
1354670,TRG-50
1354670,TRG-72
1354670,TRG-57
1354670,TRG-83
1354670,TRG-23
1354670,TRG-71
1354657,TRG-39
1354657,TRG-82
1354657,TRG-58
1354657,TRG-45
1354657,TRG-16
1354657,TRG-52
1354658,TRG-67
1354658,TRG-2
1354658,TRG-56
1354658,TRG-65
1354659,TRG-10
1354659,TRG-78
1354659,TRG-22
1354659,TRG-2
1354659,TRG-82
1354659,TRG-22
1354659,TRG-29
1354659,TRG-14
1354659,TRG-78
1354660,TRG-78
1354660,TRG-74
1354660,TRG-70
1354660,TRG-37
1354660,TRG-12
1354660,TRG-15
1354661,TRG-33
1354661,TRG-88
1354661,TRG-62
1354688,TRG-29
1354688,TRG-50
1354688,TRG-67
1354663,TRG-0
1354663,TRG-92
1354663,TRG-99
1354663,TRG-65
1354663,TRG-95
1354663,TRG-50
1354663,TRG-1
1354663,TRG-38
1354664,TRG-39
1354665,TRG-40
1354665,TRG-8
1354665,TRG-55
1354665,TRG-89
1354665,TRG-86
1354665,TRG-75
1354665,TRG-29
1354665,TRG-6
1354667,TRG-94
1354667,TRG-21
1354671,TRG-20
1354671,TRG-16
1354671,TRG-84
1354671,TRG-75
1354671,TRG-93
1354671,TRG-60
1354672,TRG-54
1354673,TRG-94
1354673,TRG-92
1354673,TRG-14
1354673,TRG-29
1354673,TRG-60
1354673,TRG-23
1354673,TRG-80
1354674,TRG-8
1354674,TRG-81
1354674,TRG-71
1354674,TRG-47
1354674,TRG-19
1354674,TRG-39
1354674,TRG-22
1354674,TRG-89
1354674,TRG-20
1354675,TRG-60
1354677,TRG-33
1354678,TRG-80
1354678,TRG-4
1354678,TRG-47
1354679,TRG-25
1354680,TRG-1
1354681,TRG-3
1354681,TRG-86
1354681,TRG-54
1354682,TRG-34
1354682,TRG-78
1354682,TRG-74
1354683,TRG-59
1354683,TRG-81
1354683,TRG-74
1354683,TRG-36
1354683,TRG-22
1354683,TRG-37
1354683,TRG-92
1354684,TRG-16
1354684,TRG-5
1354685,TRG-48
1354685,TRG-75
1354685,TRG-55
1354686,TRG-90
1354686,TRG-86
1354687,TRG-88
1354687,TRG-77
1354687,TRG-92
1354687,TRG-23
1354687,TRG-46
1354687,TRG-76
1354687,TRG-30
1354687,TRG-67
1354690,TRG-8
1354690,TRG-90
1354690,TRG-14
1354690,TRG-51
1354690,TRG-73
1354690,TRG-4
1354691,TRG-42
1354692,TRG-4
1354692,TRG-6
1354693,TRG-89
1354693,TRG-15
1354693,TRG-22
1354693,TRG-71
1354693,TRG-50
1354693,TRG-88
1354693,TRG-37
1354693,TRG-28
1354695,TRG-52
1354695,TRG-23
1354695,TRG-60
1354695,TRG-60
1354696,TRG-10
1354696,TRG-97
1354696,TRG-91
1354697,TRG-28
1354697,TRG-85
1354698,TRG-94
1354698,TRG-72
1354699,TRG-86
1354699,TRG-80
1354699,TRG-38
1354699,TRG-15
1354699,TRG-68
1354699,TRG-82
1354700,TRG-55
1354700,TRG-70
1354700,TRG-13
1354700,TRG-59
1354700,TRG-93
1354700,TRG-17
1354700,TRG-58
1354700,TRG-60
1354715,TRG-45
1354715,TRG-36
1354715,TRG-1
1354715,TRG-29
1354715,TRG-81
1354715,TRG-78
1354715,TRG-94
1354715,TRG-74
1354715,TRG-45
1354701,TRG-77
1354701,TRG-70
1354701,TRG-71
1354701,TRG-57
1354701,TRG-89
1354701,TRG-20
1354701,TRG-62
1354702,TRG-23
1354702,TRG-1
1354702,TRG-65
1354702,TRG-84
1354702,TRG-98
1354702,TRG-88
1354703,TRG-25
1354703,TRG-50
1354704,TRG-67
1354704,TRG-49
1354704,TRG-17
1354704,TRG-51
1354704,TRG-39
1354716,TRG-24
1354716,TRG-29
1354716,TRG-11
1354716,TRG-87
1354716,TRG-11
1354716,TRG-32
1354716,TRG-31
1354716,TRG-64
1354716,TRG-27
1354705,TRG-39
1354706,TRG-64
1354706,TRG-95
1354706,TRG-96
1354706,TRG-62
1354706,TRG-90
1354706,TRG-19
1354706,TRG-92
1354707,TRG-65
1354707,TRG-32
1354707,TRG-63
1354707,TRG-90
1354707,TRG-2
1354707,TRG-9
1354707,TRG-97
1354707,TRG-36
1354707,TRG-0
1354709,TRG-6
1354709,TRG-60
1354709,TRG-12
1354709,TRG-75
1354709,TRG-99
1354709,TRG-24
1354709,TRG-74
1354709,TRG-56
1354710,TRG-61
1354710,TRG-58
1354710,TRG-49
1354710,TRG-2
1354710,TRG-20
1354710,TRG-38
1354710,TRG-46
1354712,TRG-71
1354712,TRG-79
1354712,TRG-2
1354712,TRG-60
1354712,TRG-4
1354712,TRG-4
1354712,TRG-96
1354713,TRG-67
1354713,TRG-9
1354714,TRG-54
1354714,TRG-23
1354717,TRG-42
1354717,TRG-84
1354717,TRG-83
1354717,TRG-64
1354717,TRG-26
1354717,TRG-25
1354718,TRG-17
1354718,TRG-33
1354718,TRG-72
1354718,TRG-76
1354718,TRG-61
1354718,TRG-42
1354718,TRG-61
1354719,TRG-90
1354719,TRG-0
1354719,TRG-73
1354719,TRG-46
1354720,TRG-88
1354720,TRG-87
1354720,TRG-90
1354720,TRG-83
1354720,TRG-69
1354720,TRG-12
1354720,TRG-36
1354721,TRG-96
1354721,TRG-24
1354721,TRG-15
1354721,TRG-59
1354721,TRG-48
1354721,TRG-24
1354721,TRG-20
1354721,TRG-7
1354721,TRG-31
1354722,TRG-40
1354722,TRG-51
1354722,TRG-3
1354722,TRG-90
1354722,TRG-72
1354722,TRG-65
1354852,TRG-89
1354852,TRG-96
1354852,TRG-26
1354852,TRG-78
1354852,TRG-90
1354723,TRG-10
1354723,TRG-99
1354723,TRG-75
1354724,TRG-51
1354724,TRG-60
1354724,TRG-98
1354725,TRG-9
1354725,TRG-28
1354726,TRG-78
1354726,TRG-40
1354726,TRG-66
1354726,TRG-77
1354727,TRG-55
1354727,TRG-77
1354727,TRG-17
1354727,TRG-29
1354727,TRG-11
1354727,TRG-86
1354727,TRG-66
1354727,TRG-20
1354728,TRG-63
1354728,TRG-44
1354728,TRG-32
1354728,TRG-94
1354729,TRG-16
1354729,TRG-96
1354729,TRG-22
1354729,TRG-3
1354730,TRG-24
1354730,TRG-30
1354730,TRG-10
1354730,TRG-31
1354730,TRG-40
1354731,TRG-6
1354731,TRG-88
1354731,TRG-20
1354732,TRG-51
1354732,TRG-56
1354732,TRG-67
1354732,TRG-26
1354732,TRG-50
1354732,TRG-15
1354733,TRG-8
1354733,TRG-13
1354733,TRG-94
1354733,TRG-62
1354733,TRG-38
1354738,TRG-81
1354738,TRG-4
1354738,TRG-49
1354738,TRG-72
1354738,TRG-59
1354738,TRG-16
1354738,TRG-66
1354738,TRG-34
1354738,TRG-88
1354734,TRG-21
1354734,TRG-77
1354734,TRG-79
1354734,TRG-66
1354734,TRG-59
1354734,TRG-63
1354734,TRG-83
1354734,TRG-55
1354735,TRG-8
1354735,TRG-20
1354735,TRG-53
1354735,TRG-58
1354735,TRG-36
1354735,TRG-29
1354735,TRG-68
1354735,TRG-85
1354736,TRG-22
1354737,TRG-96
1354737,TRG-4
1354737,TRG-23
1354737,TRG-52
1354737,TRG-23
1354737,TRG-34
1354737,TRG-91
1354737,TRG-38
1354739,TRG-24
1354740,TRG-68
1354740,TRG-45
1354741,TRG-51
1354741,TRG-99
1354741,TRG-91
1354741,TRG-75
1354741,TRG-67
1354741,TRG-74
1354741,TRG-76
1354741,TRG-92
1354741,TRG-1
1354742,TRG-20
1354742,TRG-35
1354742,TRG-97
1354742,TRG-9
1354742,TRG-53
1354743,TRG-21
1354743,TRG-66
1354743,TRG-36
1354743,TRG-86
1354743,TRG-68
1354743,TRG-56
1354743,TRG-67
1354745,TRG-44
1354746,TRG-50
1354746,TRG-48
1354746,TRG-71
1354746,TRG-51
1354746,TRG-33
1354747,TRG-49
1354747,TRG-11
1354747,TRG-81
1354747,TRG-18
1354747,TRG-19
1354748,TRG-21
1354748,TRG-9
1354749,TRG-87
1354755,TRG-57
1354755,TRG-42
1354755,TRG-14
1354751,TRG-49
1354751,TRG-60
1354751,TRG-96
1354751,TRG-88
1354751,TRG-92
1354751,TRG-99
1354751,TRG-7
1354752,TRG-92
1354752,TRG-78
1354752,TRG-3
1354752,TRG-81
1354752,TRG-15
1354752,TRG-51
1354752,TRG-10
1354752,TRG-39
1354753,TRG-29
1354753,TRG-65
1354753,TRG-79
1354753,TRG-43
1354753,TRG-95
1354753,TRG-71
1354753,TRG-42
1354754,TRG-74
1354754,TRG-40
1354754,TRG-74
1354754,TRG-48
1354754,TRG-52
1354754,TRG-69
1354754,TRG-16
1354754,TRG-84
1354754,TRG-51
1354760,TRG-21
1354760,TRG-85
1354760,TRG-80
1354760,TRG-21
1354760,TRG-99
1354760,TRG-98
1354760,TRG-92
1354760,TRG-55
1354760,TRG-13
1354762,TRG-90
1354762,TRG-48
1354762,TRG-71
1354762,TRG-65
1354762,TRG-24
1354762,TRG-72
1354762,TRG-62
1354763,TRG-78
1354763,TRG-64
1354763,TRG-22
1354763,TRG-61
1354763,TRG-47
1354763,TRG-22
1354763,TRG-8
1354764,TRG-61
1354764,TRG-82
1354764,TRG-50
1354764,TRG-62
1354764,TRG-96
1354764,TRG-28
1354764,TRG-59
1354765,TRG-35
1354765,TRG-84
1354766,TRG-84
1354766,TRG-42
1354767,TRG-92
1354767,TRG-90
1354767,TRG-5
1354768,TRG-51
1354768,TRG-57
1354768,TRG-99
1354768,TRG-39
1354769,TRG-38
1354769,TRG-52
1354769,TRG-77
1354769,TRG-93
1354769,TRG-66
1354769,TRG-55
1354769,TRG-26
1354769,TRG-33
1354769,TRG-53
1354770,TRG-0
1354770,TRG-25
1354770,TRG-92
1354771,TRG-32
1354771,TRG-31
1354771,TRG-4
1354771,TRG-96
1354771,TRG-0
1354771,TRG-52
1354771,TRG-37
1354771,TRG-89
1354772,TRG-40
1354772,TRG-30
1354772,TRG-38
1354773,TRG-89
1354773,TRG-41
1354773,TRG-26
1354773,TRG-34
1354773,TRG-58
1354773,TRG-18
1354773,TRG-8
1354773,TRG-39
1354774,TRG-22
1354774,TRG-83
1354774,TRG-86
1354774,TRG-77
1354774,TRG-30
1354774,TRG-67
1354774,TRG-59
1354775,TRG-48
1354776,TRG-9
1354776,TRG-65
1354776,TRG-27
1354776,TRG-55
1354776,TRG-27
1354776,TRG-54
1354776,TRG-78
1354777,TRG-20
1354777,TRG-7
1354777,TRG-78
1354777,TRG-47
1354777,TRG-64
1354777,TRG-41
1354777,TRG-66
1354777,TRG-33
1354778,TRG-30
1354778,TRG-2
1354778,TRG-27
1354778,TRG-1
1354778,TRG-38
1354778,TRG-92
1354778,TRG-93
1354779,TRG-72
1354779,TRG-21
1354779,TRG-10
1354779,TRG-69
1354779,TRG-22
1354779,TRG-0
1354779,TRG-44
1354779,TRG-77
1354779,TRG-50
1354780,TRG-88
1354780,TRG-24
1354780,TRG-10
1354780,TRG-61
1354780,TRG-94
1354780,TRG-75
1354780,TRG-71
1354780,TRG-84
1354780,TRG-29
1354781,TRG-77
1354781,TRG-4
1354781,TRG-98
1354781,TRG-20
1354781,TRG-98
1354781,TRG-70
1354781,TRG-24
1354781,TRG-31
1354781,TRG-52
1354782,TRG-21
1354782,TRG-94
1354782,TRG-0
1354782,TRG-28
1354782,TRG-5
1354783,TRG-65
1354783,TRG-15
1354783,TRG-1
1354783,TRG-0
1354783,TRG-88
1354783,TRG-33
1354783,TRG-85
1354783,TRG-4
1354784,TRG-91
1354784,TRG-94
1354784,TRG-50
1354784,TRG-37
1354784,TRG-42
1354784,TRG-79
