smiles,CMPD_CHEMBLID,CYP3A4,hERG_pIC50
CS(=O)(=O)c1ccc(CCN2CCN(CCc3ccc(cc3)[N+](=O)[O-])CC2)cc1,CHEMBL2146862,,6.82
CS(=O)(=O)c1ccc(cn1)c2cccc(c2)N3C=C(C(=O)NC4CC4)C(=O)c5cccnc35,CHEMBL484931,,4.87
CS(=O)(=O)c1ccc(Cn2c3[C@H](CC(=O)O)CCCc3c4cc(F)cc(F)c24)cc1,CHEMBL1314989,4.40,
CS(=O)(=O)c1ccc(CNC(=O)[C@H]2C[C@@H]2[C@H](NP(=O)(c3ccccc3)c4ccccc4)c5ccccc5)cc1,CHEMBL1356381,5.30,
CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,CHEMBL2207671,,5.20
CS(=O)(=O)c1cccc(c1)S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c4cccnc4)cc2,CHEMBL3127500,6.05,
CS(=O)(=O)Cc1cc(nc(n1)c2ccncc2)N3CCCC3,CHEMBL405565,5.89,
CS(=O)(=O)N(Cc1ccc2ccccc2c1)[C@H]3CCNC3,CHEMBL567943,,4.96
CS(=O)(=O)N(Cc1ccc2ccccc2c1)C3CCNCC3,CHEMBL568350,,5.50
CS(=O)(=O)N1CC(Oc2ccc(Cl)cc12)C(=O)NC3CCCC3,CHEMBL1345410,4.90,
CS(=O)(=O)N1Cc2cc(Cl)ccc2n3c(C1)nnc3C4CCN(CC4)c5ccccn5,CHEMBL1837041,,4.51
CS(=O)(=O)n1cc2CN(Cc2n1)[C@H]3CO[C@@H]([C@@H](N)C3)c4cc(F)ccc4F,CHEMBL2105762,,4.41
CS(=O)(=O)N1CCC(CC1)C2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6,CHEMBL2069511,,5.46
CS(=O)(=O)N1CCC[C@@]2(CCN(C2)C(=O)Nc3cccc(c3)C#N)C1,CHEMBL1530505,4.70,
CS(=O)(=O)N1CCC[C@@]2(CCN(C2)C(=O)Nc3cccc(F)c3)C1,CHEMBL1530168,4.90,
CS(=O)(=O)N1CCC[C@@]2(CCN(C2)C(c3ccccc3)c4ccccc4)C1,CHEMBL1435079,5.00,
CS(=O)(=O)N1CCC2(CC1)CN(C2)c3ncccn3,CHEMBL1435481,4.70,
CS(=O)(=O)N1CCC2(CC1)CN(Cc3ccncc3)C2,CHEMBL1560095,4.50,
CS(=O)(=O)N1CCC2(CCN(CC2)C(c3ccccc3)c4ccccc4)CC1,CHEMBL1435934,4.90,
CS(=O)(=O)N1CCC2(CCN(CC2)c3ccc(cn3)C(=O)Nc4cc(ccc4N)c5cccs5)C1,CHEMBL470582,,5.28
CS(=O)(=O)N1CCCC(C1)C(=O)N2CCc3ccccc3C2,CHEMBL1741523,4.75,
CS(=O)(=O)N1N=C(CC1c2ccc3OCOc3c2)c4ccc(Br)cc4,CHEMBL1422230,5.75,
CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(=O)(=O)C)cc2)c3ccc(c4nonc34)[N+](=O)[O-])cc1,CHEMBL227134,,9.41
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCc2ccc(Cl)c(F)c2)cc1,CHEMBL493053,,5.72
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCc2ccc(Cl)cc2)cc1,CHEMBL492846,,5.86
CS(=O)(=O)Nc1ccc(OCCNCCNc2ccc(Cl)c(Cl)c2)cc1,CHEMBL596046,,6.52
CS(=O)(=O)Nc1ccc2OC3(CCN(CC3)[C@@H]4CCc5cc(ccc5C4)C#N)C[C@@H](O)c2c1,CHEMBL477015,,6.17
CS(=O)(=O)Nc1ccc2OC3(CCN(CC3)C4CCc5cc(ccc5C4)C#N)CC(O)c2c1,CHEMBL52627,,7.47
CS(=O)(=O)Nc1cccc(c1)c2ccc3ncnc(NCc4cccnc4)c3c2,CHEMBL1603852,6.40,
CS(=O)(=O)Nc1cccc(c1)c2cncnc2Nc3ccc(F)cc3,CHEMBL1355840,6.50,
CS(=O)(=O)Nc1cccc(c1)c2nc(NCc3ccccc3)c4ccccc4n2,CHEMBL1554622,5.50,
CS(=O)(=O)Nc1cccc(c1)c2nc(NCc3cccnc3)c4ccccc4n2,CHEMBL1396936,5.70,
CS(=O)(=O)Nc1cccc(c1)c2nccc(NCc3ccccc3)n2,CHEMBL1612582,5.10,
CS(=O)(=O)Nc1cccc(CC(=O)Nc2cc(cs2)c3ccnc(Cl)c3)c1,CHEMBL3581148,5.13,
CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,CHEMBL2325736,,4.10
CS(=O)(=O)NCCc1cc(cc(c1)C2(CC2)C#N)c3ccnc4[nH]nc(c34)C(F)(F)F,CHEMBL3310285,5.16,
CS(=O)(=O)O.Nc1ncnc2c1ncn2C3CCCC3,CHEMBL1416619,7.40,
CS(=O)(=O)O.OC(=O)c1ccccc1c2ccc(CN3CCC(COC(=O)c4c5OCCCn5c6ccccc46)CC3)cc2,CHEMBL2440460,,4.32
CS(=O)(=O)OCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,CHEMBL410503,5.46,
CSC1=C(C#N)C(\C(=C(/O)\OCC=C)\C(=N1)C)c2cccs2,CHEMBL1574576,5.50,
CSc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1c3cnn(C)c3,CHEMBL2203846,,5.10
CSc1ccc(CNc2ccccc2)cc1,CHEMBL1521460,4.45,
CSc1ccc2Sc3ccccc3C[C@@H](N4CCN(C)CC4)c2c1,CHEMBL273490,4.90,
CSc1cccc(NC(=O)Cn2cccc2)c1,CHEMBL1377201,4.65,
CSc1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,CHEMBL1455353,4.85,
CSc1ccccc1CNc2ncc(c(NCC3CCC(CN)CC3)n2)[N+](=O)[O-],CHEMBL392642,5.16,
CSc1nc(Sc2cccc(Cl)c2)c3ccccc3n1,CHEMBL1313335,4.45,
CSc1nc2ccccc2cc1\C=C(/C#N)\c3cccc(C)c3,CHEMBL1347660,4.60,
CSc1nc2NC(=C(C(c3cc(Br)ccc3F)n2n1)C(=O)N(C)C)C,CHEMBL1602382,4.85,
CSc1nn2c3CCCCc3c(C)nc2c1S(=O)(=O)c4ccccc4,CHEMBL1091919,,5.08
CSc1nsc(SC)c1C(=O)Nc2ccc(C)cc2,CHEMBL1483978,5.10,
F[C@@H]1CCN(Cc2ccc(\C=C\c3n[nH]c4cc(ccc34)[C@@H]5C[C@@]56C(=O)Nc7ccccc67)cc2)C1,CHEMBL3408943,5.00,
F[C@@H]1CCNC[C@H]1c2c([nH]c3cc(F)ccc23)c4ccc5ccccc5c4,CHEMBL496860,,6.30
F[C@@H]1CCNC[C@H]1c2c([nH]c3cc(F)ccc23)c4cccc5ccccc45,CHEMBL496687,,6.96
F[C@@H]1CCNC[C@H]1c2c([nH]c3cc(F)ccc23)c4cccnc4,CHEMBL523760,,5.60
F[C@@H]1CCNC[C@H]1c2c([nH]c3ccc(F)cc23)c4ccccc4,CHEMBL497878,,5.16
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC[C@@]3(CCN(C3)c4ccncc4)C2,CHEMBL1446139,5.20,
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC[C@@]3(CCN(C3)c4ncccn4)C2,CHEMBL1591619,5.00,
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC[C@@]3(CCN(Cc4ccccc4)C3)C2,CHEMBL1317998,5.30,
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC[C@@]3(CCN(Cc4ccncc4)C3)C2,CHEMBL1356842,6.30,
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC[C@@]3(CCN(Cc4nccs4)C3)C2,CHEMBL1490863,5.50,
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC3(CC2)CN(Cc4ccncc4)C3,CHEMBL1359613,4.80,
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC3(CCCN(C3)C(=O)Nc4cccc(c4)C#N)CC2,CHEMBL1590789,5.00,
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC3(CCN(Cc4nccs4)CC3)CC2,CHEMBL1476729,4.80,
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C2CCCN(C2=O)[C@@]3(CC[C@H](CC3)N4CCN(C(=O)C4)c5ccccc5)c6ccccc6,CHEMBL380651,,5.19
FC(F)(F)c1cc(Cl)cc(COCC2(CCNCC2)c3ccccc3)c1,CHEMBL2333638,,5.14
FC(F)(F)c1cc(CN2CC[C@@]3(CCCN(C3)C(=O)c4cnccn4)C2)cc(c1)C(F)(F)F,CHEMBL1454751,5.10,
FC(F)(F)c1cc(CN2CCCC3(CCNCC3)C2)cc(c1)C(F)(F)F,CHEMBL1396975,5.10,
FC(F)(F)c1cc(NC(=O)CNc2ccc(cc2)c3ccc(NC(=O)C4CC4)nc3)ccc1CN5CCNCC5,CHEMBL3805330,5.96,
FC(F)(F)c1cc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)ccc1Cl,CHEMBL2036761,,5.20
FC(F)(F)c1cc(NC(=S)N2[C@H](c3cccnc3)c4cccn4c5ccccc25)cc(c1)C(F)(F)F,CHEMBL1511998,6.00,
FC(F)(F)c1cc(nc(NCc2cccs2)n1)c3occc3,CHEMBL1443979,4.60,
FC(F)(F)c1cc(Nc2ccccc2)nc(NCc3ccccn3)n1,CHEMBL594979,,4.40
FC(F)(F)c1ccc(cc1)C2[C@H]3CN(Cc4ccc(cc4)c5ccccc5)[C@H](c6ccccc6)C37CC2(C7)c8ccccc8,CHEMBL1452816,4.60,
FC(F)(F)c1ccc(cc1)C2=CC3(CCNCC3)Oc4ccccc24,CHEMBL492449,,6.42
FC(F)(F)c1ccc(cc1)N(C2CCN(CC2)c3ccc(cc3)C#N)c4cccnc4,CHEMBL3104538,5.40,
FC(F)(F)c1ccc(cc1)N(C2CCN(CC2)c3ccc(cc3)C(F)(F)F)c4cncnc4,CHEMBL3137479,4.80,
FC(F)(F)c1ccc(cc1)N(C2CCN(CC2)c3ccc(nc3)C(F)(F)F)c4cccnc4,CHEMBL3104473,4.80,
FC(F)(F)c1ccc(cc1)N(C2CCN(CC2)c3ccccc3C#N)c4cccnc4,CHEMBL3104537,5.28,
FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC(=O)N4CCCC(C4)C(=O)N5CCCC5)CC3)c2,CHEMBL564032,,4.51
FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC(=O)N4CCN(CC4)C(=O)N5CCCC5)CC3)c2,CHEMBL562905,,4.85
FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC3)NC(=O)N4CCCC(C4)C(=O)N5CCCC5)c2,CHEMBL551684,,4.93
FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC3)NC(=O)N4CCCC4c5cccnc5)c2,CHEMBL560283,,5.51
FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC3)NC(=O)NC(c4ccccc4)c5ccccc5)c2,CHEMBL558052,,5.42
FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC3)NC(=O)NC(Cn4cncn4)c5ccccc5)c2,CHEMBL557262,6.24,
FC(F)(F)c1ccc(cc1)N2CCN(CC2)C(=O)[C@H](c3ccc(Cl)cc3)c4cccnc4,CHEMBL3104525,4.77,
FC(F)(F)c1ccc(Cl)c(NC(=O)CCCC(=O)OCC(=O)c2ccc(Cl)cc2Cl)c1,CHEMBL1360337,4.65,
FC(F)(F)c1ccc(COC2=CC(=O)N(C=C2)c3ccc(OCCN4CCCC4)cc3)cc1,CHEMBL1642477,,8.62
FC(F)(F)c1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)cc1Cl,CHEMBL2036760,,6.05
FC(F)(F)c1ccc(Oc2ccc(cc2)C(=O)N3CCN(CC3)c4ccccc4)nc1,CHEMBL1588028,4.85,
FC(F)(F)c1ccc2[nH]c(nc2c1)[C@@H]3CC[C@@]4(CC3)CN(C(=O)O4)c5ccccc5,CHEMBL1289820,,5.40
FC(F)(F)c1ccc2[nH]c(nc2c1)[C@@H]3CC[C@@]4(CC3)CN(C(=O)O4)c5ccccn5,CHEMBL1289936,,5.40
FC(F)(F)c1ccc2[nH]c(nc2c1)N3CCC4(CC3)CN(C(=O)O4)c5ccccc5,CHEMBL1290706,,5.70
FC(F)(F)c1ccc2[nH]nc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5cccnc5)c2c1,CHEMBL1834787,,4.44
FC(F)(F)c1ccc2nccc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,CHEMBL3422977,,9.00
FC(F)(F)c1ccc2ncnc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5cccnc5)c2c1,CHEMBL2315931,,4.80
FC(F)(F)c1ccc2onc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5cncs5)c2c1,CHEMBL1834853,,7.80
FC(F)(F)c1ccc2Sc3ccccc3N(C(=O)CSc4nc5ccccc5s4)c2c1,CHEMBL1544821,5.20,
FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CN(C2)[C@@H]3CC[C@](F)(CC3)c4ccccc4,CHEMBL1829636,,5.48
FC(F)(F)c1cccc(c1)c2cc(CCCN3CCCCC3)nc(n2)C#N,CHEMBL1084400,,6.80
FC(F)(F)c1cccc(c1)N2CCN(CC2)C(=O)C3=COc4ccccc4C3=O,CHEMBL1535980,4.65,
FC(F)(F)c1cccc(NC(=O)C2CCCN(C2)S(=O)(=O)c3c[nH]cn3)c1,CHEMBL1484398,6.75,
FC(F)(F)c1cccc(NC(=O)c2n[nH]c(Cn3cncn3)n2)c1,CHEMBL1732802,4.60,
FC(F)(F)c1cccc(NC(=O)n2ccc3cc(Oc4ncnc5CNCc45)ccc23)c1,CHEMBL3747481,,4.81
FC(F)(F)c1cccc(Nc2ccccc2C(=O)OCC(=O)NCc3occc3)c1,CHEMBL1493910,4.65,
FC(F)(F)c1ccccc1c2ccc3ncnc(NC4CC4)c3c2,CHEMBL1437667,5.80,
FC(F)(F)c1ccccc1c2cncnc2Nc3ccccc3,CHEMBL1440943,6.30,
FC(F)(F)c1ccccc1c2nc(c3ccccc3n2)n4ccnc4,CHEMBL1315292,5.90,
FC(F)(F)c1cnc(\C=C\Nc2ccccc2Cl)c(Cl)c1,CHEMBL1457635,4.50,
FC(F)(F)c1cnc2CCN(Cc2c1)C(=O)[C@@]34CCC[C@@H]3C[C@H](C4)NC5CCSCC5,CHEMBL2314059,,4.64
FC(F)(F)c1cnc2CCN(Cc2c1)C(=O)[C@@]34CCC[C@@H]3C[C@H](C4)NCC5CCOCC5,CHEMBL2314062,,4.33
FC(F)(F)c1cnc2CCN(Cc2c1)C(=O)[C@@]34CCO[C@@H]3C[C@H](C4)N5CCC(CC5)c6ccccc6,CHEMBL3263282,,5.24
FC(F)(F)c1nc(sc1Cl)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,CHEMBL2070945,,4.60
FC(F)(F)c1nn(c2CCCCc12)c3ccc(cc3)C4(CC4)C(=O)N5CCCC5,CHEMBL1649667,5.22,
FC(F)(F)CCOc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cn1,CHEMBL2164396,,4.70
FC(F)(F)CN1C(=O)[C@H](NC(=O)Cc2cc(Cl)cc(Cl)c2)N=C(c3ccccc3)c4ccccc14,CHEMBL339327,,5.40
FC(F)(F)CN1C(=O)N=C(NC2CCN(Cc3ccc4OCOc4c3)CC2)c5cc(Cl)ccc15,CHEMBL205492,,6.35
FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCCNC(=O)Nc2ccc(OC(F)(F)F)cc2,CHEMBL1311978,5.25,
FC(F)(F)Oc1ccc(cc1)n2ccc(CN3CCC(CC3)NC(=O)COc4cccc(Cl)c4)c2,CHEMBL512185,,6.31
FC(F)(F)Oc1ccc(Cl)c(CNC2CCC3CCC2(N3)c4ccccc4)c1,CHEMBL202141,,5.85
FC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cc1,CHEMBL2164389,,5.11
FC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ccncc3)C(=O)c4ccccc24)cc1,CHEMBL2164046,,5.29
FC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ncccn3)C(=O)c4ccccc24)cc1,CHEMBL2164364,,4.80
FC(F)(F)Oc1ccc2[nH]c(nc2c1)[C@@H]3CC[C@@]4(CC3)CN(C(=O)O4)c5cccnc5,CHEMBL1289715,,5.10
FC(F)(F)Oc1cccc(c1)n2nnc3ccc(NCC4CCNCC4)nc23,CHEMBL1952113,,5.00
FC(F)(F)Oc1cccc(c1)S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c4cccnc4)cc2,CHEMBL3127501,6.05,
FC(F)(F)Oc1cccc2N(CCc12)C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,CHEMBL3112854,4.40,
FC(F)C(F)(F)Oc1cc(F)cc(c1)[C@@](Cc2ccccc2)(Nc3nc4cc(F)cc(F)c4[nH]3)c5ccc(Cl)cn5,CHEMBL3116154,4.62,
FC(F)C(F)(F)Oc1ccccc1CN2CCC3(CC2)CCN(CC3)C(=O)c4ccncc4,CHEMBL583212,,4.77
Fc1c(CCN2CCN(CC2)C(=O)Cc3ccc(cc3)n4cnnn4)ccc5C(=O)OCc15,CHEMBL2441420,,4.51
Fc1c(Cl)cccc1Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc23,CHEMBL2012300,,6.17
Fc1c(Cl)cccc1Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc23,CHEMBL2012272,,6.02
Fc1c(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc23)cccc1C(F)(F)F,CHEMBL2012301,,6.50
Fc1c(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc23)cccc1C(F)(F)F,CHEMBL2012273,,6.52
Fc1cc(ccc1C(=O)N2CCCC2)c3ccc4C(=O)N(CCN5CCCC5)CCc4c3,CHEMBL2031879,,5.06
Fc1cc(ccc1c2ccn3ccnc3c2)N4C[C@H](Cn5ccnn5)OC4=O,CHEMBL3092421,4.82,
Fc1cc(ccn1)C(NC(=O)[C@@H]2CC[C@H](C[C@H]2c3ccc(Br)cc3)N4CCOCC4)c5ccc(Cl)cc5,CHEMBL3086040,,6.23
Fc1cc(CNC(=O)[C@H]2C[C@@H]2[C@H](NP(=O)(c3ccccc3)c4ccccc4)c5ccccc5)c6OCCOc6c1,CHEMBL1517765,5.40,
Fc1cc(F)cc(c1)C2=Nc3cnc(nc3N(C2=O)c4ccccc4)N5CCNCC5,CHEMBL1472651,4.60,
Fc1cc(F)cc(c1)C2=Nc3cnc(nc3N(CCC#N)C2=O)N4CCOCC4,CHEMBL1437119,4.70,
Fc1cc(F)cc(c1)C2=Nc3cncnc3N(Cc4ccccc4Cl)C2=O,CHEMBL1318104,4.80,
Fc1cc2cccc(N3CCN(CCCOc4ccc5CNC(=O)c5c4)CC3)c2cc1F,CHEMBL1257145,,6.04
Fc1cc2CO[C@@]3(CCNC[C@@H]3C(=O)N(Cc4cccc(Cl)c4Cl)C5CC5)c2cc1F,CHEMBL1923113,5.25,4.96
Fc1cc2CO[C@@]3(CCNC[C@@H]3C(=O)N(Cc4cccc5ccccc45)C6CC6)c2cc1F,CHEMBL1923120,5.22,5.24
Fc1cc2CO[C@@]3(CCNC[C@@H]3C(=O)N(Cc4nccc5ccccc45)C6CC6)c2cc1F,CHEMBL1923123,5.03,
Fc1cc2nc([nH]c2cc1F)c3ccncc3,CHEMBL1576725,5.85,
Fc1cc2nc(c3ccc(Cl)cc3)n([C@@H](C4CCCCC4)C(=O)NC5CCCCC5)c2cc1F,CHEMBL1668238,5.12,5.85
Fc1ccc(\C=C\c2ccc(cc2)S(=O)(=O)c3ccccc3)c(F)c1,CHEMBL1082773,,5.36
Fc1ccc(\C=C\c2ccc(cn2)S(=O)(=O)c3ccc(F)cc3)cc1,CHEMBL240841,,5.02
Fc1ccc(c(F)c1)c2[nH]ncc2c3nnnn3c4ccccc4,CHEMBL1351222,5.00,
Fc1ccc(c(F)c1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6,CHEMBL3775050,,6.20
Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,CHEMBL490,,4.98
Fc1ccc(cc1)[C@H]2CC(=NN2c3ccc(cc3)C#N)c4ccc5NC(=O)Oc5c4,CHEMBL1215691,,7.54
Fc1ccc(cc1)C(=C2CCN(CCN3C(=S)N=C4C=CC=C[C@H]4C3=O)CC2)c5ccc(F)cc5,CHEMBL1373139,5.50,
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CN(Cc4cccc(F)c4)C3=O)c5ccccc5,CHEMBL137648,4.50,
Fc1ccc(cc1)C(=O)Nc2ccc(cc2)c3oc(NCCCN4CCCCC4)nn3,CHEMBL2021948,,5.00
Fc1ccc(cc1)C(=O)Nc2ccc(cc2)n3nncc3c4occc4,CHEMBL1596387,6.15,
Fc1ccc(cc1)C(=O)NC2CCc3ccc(CCN4CCN(CC4)c5nsc6ccccc56)cc23,CHEMBL442290,,7.11
Fc1ccc(cc1)C(=O)Nc2ccsc2C(=O)NC3CCCCC3,CHEMBL588859,4.85,
Fc1ccc(cc1)C(CCCCC(=O)N2CC[C@H](CNC(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)C2)c4ccc(F)cc4,CHEMBL2031990,,6.13
Fc1ccc(cc1)C(CCCCC(=O)N2CCC(CNC(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)C2)c4ccc(F)cc4,CHEMBL2031978,,6.16
Fc1ccc(cc1)C(N(Cc2occc2)C(=O)c3ccccn3)C(=O)NCc4ccccc4,CHEMBL1742195,5.65,
Fc1ccc(cc1)C(N2CCN(C\C=C\c3ccccc3)CC2)c4ccc(F)cc4,CHEMBL30008,,6.22
Fc1ccc(cc1)C(OCCN2CCN(C\C=C/c3ccccc3)CC2)c4ccc(F)cc4,CHEMBL1517172,4.80,
Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,CHEMBL281594,4.90,
Fc1ccc(cc1)C2(CNC(=N2)c3cc(ccn3)C#N)c4ccc(F)cc4,CHEMBL522456,,7.00
Fc1ccc(cc1)C2(CNC(=N2)c3cnccn3)c4ccc(F)cc4,CHEMBL490937,,5.47
Fc1ccc(cc1)C2(COCc3cc(cc(Cl)n3)C(F)(F)F)CCNCC2,CHEMBL2333642,,4.70
Fc1ccc(cc1)C2=Nc3cnc(nc3N(C2=O)c4ccccc4)N5CCNCC5,CHEMBL1552051,4.60,
Fc1ccc(cc1)C2=Nc3cnc(nc3N(C4CC4)C2=O)N5CCNCC5,CHEMBL1473331,4.80,
Fc1ccc(cc1)C2=NOC(C2)C(=O)NC3CCCC3,CHEMBL1544991,4.60,
Fc1ccc(cc1)c2cc(n3ncc(c3n2)S(=O)(=O)c4ccccc4)C(F)(F)F,CHEMBL1557929,5.50,
Fc1ccc(cc1)c2ccc(NC(=O)NCCCCN3CCCCC3)cn2,CHEMBL1083787,,5.89
Fc1ccc(cc1)C2CCCN2C(=O)NC3CCN(Cc4ccn(c4)c5ccc(cc5)C(F)(F)F)CC3,CHEMBL550876,,5.74
Fc1ccc(cc1)C2N3CCCC3C(=O)N2c4nccs4,CHEMBL1559387,4.65,
Fc1ccc(cc1)C2Nc3ccccc3C(=O)N2Cc4occc4,CHEMBL1530805,4.85,
Fc1ccc(cc1)N(CCNC(=O)CCc2ccccc2)c3ccc(F)cc3,CHEMBL2046895,,6.70
Fc1ccc(cc1)N(CCNCCc2ccccc2)c3ccc(F)cc3,CHEMBL2046892,,7.36
Fc1ccc(cc1)N2C[C@@]3(CC[C@@H](CC3)c4nc5cc(OC(F)(F)F)ccc5[nH]4)OC2=O,CHEMBL1289386,,6.10
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCN=C4S)CC3)c5ccccc25,CHEMBL298978,,8.21
Fc1ccc(cc1)N2CC(C3CCN(CCN4CCNC4=O)CC3)c5ccccc25,CHEMBL556312,,7.63
Fc1ccc(cc1)n2nc3CS(=O)(=O)Cc3c2NC(=O)C45CC6CC(CC(C6)C4)C5,CHEMBL1373561,5.05,
Fc1ccc(cc1)S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2,CHEMBL358075,,6.15
Fc1ccc(cc1)S(=O)(=O)N2CCN(CC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)CC2,CHEMBL1452750,5.30,
Fc1ccc(cc1)S(=O)(=O)N2CCN(CCc3ccc(F)cc3F)CC2,CHEMBL207850,,5.31
Fc1ccc(cc1C#N)c2cnc3nc(sc3c2)N4CCC(CC4)N5CCCCC5,CHEMBL584766,,7.00
Fc1ccc(cc1C#N)N2CCN(CCN3Cc4ccccc4C3)C2=O,CHEMBL562176,,5.00
Fc1ccc(cc1Cl)N2CCN(CCN3Cc4ccccc4C3)C2=O,CHEMBL562983,,5.30
Fc1ccc(cc1F)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6,CHEMBL3775532,,6.46
Fc1ccc(cc1F)N2CCC(CC2)N(c3ccc(cc3)C#N)c4cccnc4,CHEMBL3137459,5.37,
Fc1ccc(CCc2ccc(cn2)S(=O)(=O)c3ccc(F)cc3)cc1,CHEMBL240839,,5.09
Fc1ccc(CCN2C(=O)CC(=O)NC2=O)cc1,CHEMBL1526761,4.50,
Fc1ccc(CCN2C(=O)NC(=O)\C(=C/NCCCN3CCOCC3)\C2=O)cc1,CHEMBL1465121,4.95,
Fc1ccc(CCN2CCC(F)(CC2)S(=O)(=O)c3ccc(Cl)cc3)c(F)c1,CHEMBL175544,,6.40
Fc1ccc(CCN2CCC3(CC2)CCc4ccccc4O3)c(F)c1,CHEMBL147431,,6.96
Fc1ccc(CCN2CCN(CC2)C(=O)c3cccn4ccnc34)c(F)c1,CHEMBL1957816,,5.72
Fc1ccc(Cl)cc1N2CCN(CCN3Cc4ccccc4C3)C2=O,CHEMBL565031,,4.70
Fc1ccc(CN2C(=O)C(=Nc3cnc(nc23)N4CCNCC4)c5ccc(Cl)cc5)cc1,CHEMBL1354262,4.90,
Fc1ccc(CN2C(=O)C(=Nc3cnc(nc23)N4CCNCC4)c5ccccc5)cc1,CHEMBL1395297,5.50,
Fc1ccc(CN2C(=O)C=Nc3cnc(OCc4ccccc4)nc23)cc1,CHEMBL1596952,5.30,
Fc1ccc(CN2C(=O)S\C(=C\c3oc(cc3)N4CCOCC4)\C2=O)cc1,CHEMBL1324595,5.10,
Fc1ccc(Cn2c(nc3ccccc23)C4CCCN(C4)C5CCCCC5)cc1,CHEMBL1094525,,6.03
Fc1ccc(Cn2c(nc3ccccc23)N4CCC(CC4)n5ccnc5)cc1,CHEMBL556449,4.14,6.86
Fc1ccc(Cn2c(NC3CCNCC3)nc4ccccc24)cc1,CHEMBL61301,,7.55
Fc1ccc(Cn2c(SCc3ccc(F)c(c3)C(F)(F)F)nnc2C(F)(F)F)cc1,CHEMBL1302643,4.70,
