smiles,CMPD_CHEMBLID,CYP3A4,hERG_pIC50
COc1ccc(cc1)C2CC(n3nc(C(=O)N(C)Cc4cn(C)nc4C)c(Cl)c3N2)C(F)(F)F,CHEMBL1329630,5.6,NA
COc1ccc(cc1)c2cc(n3nc(C(=O)NCc4occc4)c(Cl)c3n2)C(F)(F)F,CHEMBL1330580,5.5,NA
COc1ccc(cc1)c2cc(n3nc(cc3n2)C(=O)N4CCCCC4)C(F)(F)F,CHEMBL1471467,4.85,NA
COc1ccc(cc1)c2cc(NC(=O)CCCCN3CCCN(CC3)C(=O)C)[nH]n2,CHEMBL2086582,NA,4.62
COc1ccc(cc1)c2cc(NC(=O)CCCN3CCCCC3)[nH]n2,CHEMBL2180835,NA,5.34
COc1ccc(cc1)c2cc(nc(n2)n3nc(C)cc3C)C(F)F,CHEMBL1308361,5,NA
COc1ccc(cc1)c2cc(nc(NCc3cccnc3)n2)C(F)(F)F,CHEMBL1325530,5.35,NA
COc1ccc(cc1)c2cc(nc(SCc3cccc(c3)C(=O)O)n2)C(F)(F)F,CHEMBL1509602,4.85,NA
COc1ccc(cc1)c2cc3ccccc3n2CC(O)CNCCO.OC(=O)C(=O)O,CHEMBL1522909,4.8,NA
COc1ccc(cc1)c2ccc(cc2)C#Cc3cccc(C#Cc4ccc(cc4)c5ccc(OC)cc5)[n+]3C.[O-]S(=O)(=O)C(F)(F)F,CHEMBL3590499,NA,6.61
COc1ccc(cc1)c2ccc(cc2)C(O)(C(C)C)c3c[nH]cn3,CHEMBL1766173,5.31,NA
COc1ccc(cc1)c2ccc3c(CCC3(O)c4ccncc4)c2,CHEMBL498643,5.48,NA
COc1ccc(cc1)c2cccc(c2)C(=O)Nc3ccc(OC)c(OC)c3,CHEMBL1459606,5.5,NA
COc1ccc(cc1)c2cccc(c2)C(O)(C(C)C)c3c[nH]cn3,CHEMBL1765101,5.7,NA
COc1ccc(cc1)c2ccccc2C3NC(CCC3C)C(=O)O,CHEMBL1435765,5.3,NA
COc1ccc(cc1)c2cn3c(C)c(sc3n2)C(=O)NCCN4CCOCC4,CHEMBL1605678,4.9,NA
COc1ccc(cc1)c2cnnc(CCCn3ccnc3c4ccccc4)n2,CHEMBL1354913,5.2,NA
COc1ccc(cc1)c2csc(n2)n3ncc(c3N)c4cccs4,CHEMBL1349783,5.05,NA
COc1ccc(cc1)c2csc(NC(=O)Cn3nc(C)cc3C)n2,CHEMBL1330468,4.8,NA
COc1ccc(cc1)c2csc3C([O-])C4=CCC=[N+]4c23,CHEMBL3350578,5.5,NA
COc1ccc(cc1)C2N(C3CCCC3)C(=O)CN(CCc4ccccc4)C2=O,CHEMBL1585305,5.2,NA
COc1ccc(cc1)C2N(CC3COc4ccccc4O3)C(=O)CN(C5CCCCC5)C2=O,CHEMBL1718203,5.4,NA
COc1ccc(cc1)C2N(CCCn3ccnc3)C(=O)C(=C2C(=O)C)O,CHEMBL1365504,4.9,NA
COc1ccc(cc1)C2N(CCN3CCOCC3)C(=O)C(=C2C(=O)c4ccc5OC(C)Cc5c4)O,CHEMBL1432729,4.55,NA
COc1ccc(cc1)C2NC(=NC3=C2CCc4cc(OC)ccc34)S,CHEMBL1308013,6.05,NA
COc1ccc(cc1)C2NC(=O)c3sc4nc(C)c(C(=O)C)c(c5ccc(Cl)cc5)c4c3N2,CHEMBL1329895,5.65,NA
COc1ccc(cc1)c2nc(sc2c3ccc(OC)cc3)C(=O)N4CCN(C)CC4,CHEMBL275809,5.1,NA
COc1ccc(cc1)c2nc3CCN(CCC(C)C)Cc3c4COC(C)Cc24,CHEMBL1326907,5.5,NA
COc1ccc(cc1)c2nn(cc2\C=N\NC(=O)c3ccc4OCOc4c3)c5ccccc5,CHEMBL3208065,5.3,NA
COc1ccc(cc1)c2nn(cc2\C=N\NC(=O)c3oc(Br)cc3)c4ccccc4,CHEMBL1971875,4.8,NA
COc1ccc(cc1)c2nnc(SCc3cccc(C)c3)n2N,CHEMBL1584704,5,NA
COc1ccc(cc1)c2nnc(SCCCN3CCc4ccc(cc4CC3)c5cc(C)on5)n2C,CHEMBL242600,NA,7.4
COc1ccc(cc1)c2noc(CSc3nnc(C)n3c4ccc(OC)cc4)n2,CHEMBL1898239,5.24,NA
COc1ccc(cc1)c2noc(n2)N(C)CC(=O)Nc3cccc(c3)C(F)(F)F,CHEMBL1529948,4.9,NA
COc1ccc(cc1)c2oc(C)c(CCOc3cccc(C[C@H]4[C@H](N(C4=O)c5ccc(cc5)C(C)(C)C)C(=O)O)c3)n2,CHEMBL257517,4.92,5.5
COc1ccc(cc1)c2oc(C)c(COc3cccc(CN(CC(=O)O)C(=O)Oc4ccc(C)cc4)c3)n2,CHEMBL1090189,NA,5.07
COc1ccc(cc1)c2oc(C)c(CS(=O)(=O)CC(=O)NCCc3cc(OC)ccc3OC)n2,CHEMBL1335760,5.35,NA
COc1ccc(cc1)c2oc(cc2)C(=S)N3CCN(CC3)C(=O)C,CHEMBL1350860,4.6,NA
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN(C)C)c(C)c4,CHEMBL3786272,NA,5
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN(C)C)c(F)c4,CHEMBL3787170,NA,4.82
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN(C)C)cc4,CHEMBL3787134,NA,4.68
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN(C)CC5(C)COC5)cc4,CHEMBL3786311,NA,4.8
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CC6(CCCO6)C5)cc4,CHEMBL3670638,NA,4.89
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CC6(CCOC6)C5)cc4,CHEMBL3786841,NA,4.8
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CC6(COC6)C5)cc4,CHEMBL3787394,NA,4.66
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCC(C)(O)C5)cc4,CHEMBL3787261,NA,4.59
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCCC5)cc4,CHEMBL3786169,NA,5.26
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCCC56COC6)cc4,CHEMBL3670644,NA,4.92
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCCOCC5)cc4,CHEMBL3787028,NA,4.6
COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCOCC5)c(OC)c4,CHEMBL3785102,NA,5.01
COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CC(O)C(C)(C)C5)cc4,CHEMBL3787462,NA,5
COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCC(O)C5)cc4,CHEMBL3787642,NA,4.62
COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)cc4,CHEMBL3786572,NA,4.96
COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)nc4,CHEMBL3786609,NA,4.6
COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCN(C)CC5)cc4,CHEMBL3785118,NA,4.82
COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCOCC5)cc4,CHEMBL3786662,NA,4.8
COc1ccc(cc1)c2oc(nn2)c3cccnc3,CHEMBL1385182,5.8,NA
COc1ccc(cc1)C2Oc3cc(OC)cc(OC)c3CC2O,CHEMBL1488329,4.7,NA
COc1ccc(cc1)c2oc3cc(OC)ccc3c2C(=O)c4ccc(cc4)C#N,CHEMBL411481,5.4,NA
COc1ccc(cc1)C2OCC3(COC(=O)C)C(C)C=C(C)C2C3C,CHEMBL1564285,4.8,NA
COc1ccc(cc1)c2onc(CCCC(=O)NCCc3ccc(OC)cc3OC)c2,CHEMBL1414719,5.95,NA
COc1ccc(cc1)C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(=O)C,CHEMBL603584,NA,4.76
COc1ccc(cc1)C2SCC(=O)Nc3c2c(C)nn3C4CCOC(C)(C)C4,CHEMBL1383268,4.55,NA
COc1ccc(cc1)N(C(=O)Cn2nnc3ccccc23)C4(CCCCC4)C(=O)NC5CCCC5,CHEMBL1467618,5.7,NA
COc1ccc(cc1)N(C(=O)COc2ccccc2OC)S(=O)(=O)c3ccc(C)cc3,CHEMBL1543084,4.6,NA
COc1ccc(cc1)N(C)C(=O)c2ccc3nc(c4ccccc4)c(nc3c2)c5ccccc5,CHEMBL1576980,5.1,NA
COc1ccc(cc1)N(C)S(=O)(=O)c2ccc3NC(=O)CCc3c2,CHEMBL1348869,5.45,NA
COc1ccc(cc1)N(CC(=O)N\N=C\c2cccs2)S(=O)(=O)c3ccc(OC)c(OC)c3,CHEMBL2002517,5.95,NA
COc1ccc(cc1)N(CC(=O)Nc2cccc(C)c2)S(=O)(=O)c3c(C)n[nH]c3C,CHEMBL1364135,5.5,NA
COc1ccc(cc1)N(CC(=O)NCc2cccc(OC)c2)S(=O)(=O)c3c(C)onc3C,CHEMBL1742296,5.75,NA
COc1ccc(cc1)N(CC(=O)NN=C2CCCC2)S(=O)(=O)c3ccccc3,CHEMBL1741684,5.55,NA
COc1ccc(cc1)N(Cc2c(Cl)n(C)nc2C(F)(F)F)S(=O)(=O)c3ccc(C)cc3,CHEMBL1401126,5,NA
COc1ccc(cc1)N(Cc2c(Cl)n(C)nc2C(F)(F)F)S(=O)(=O)c3ccccc3,CHEMBL1366390,4.6,NA
COc1ccc(cc1)N(Cc2cnccc2C)C3CCN(CC3)[C@H](C)CCNC(=O)c4c(C)cc(Cl)nc4C,CHEMBL1926893,NA,6.6
COc1ccc(cc1)N2[C@@H]([C@H](Cc3ccc(OCCc4nc(oc4C)c5ccccc5)cc3)C2=O)C(=O)O,CHEMBL411118,4.48,4.27
COc1ccc(cc1)N2[C@@H]([C@H](Cc3cccc(OCCc4nc(oc4C)c5ccccc5)c3)C2=O)C(=O)O,CHEMBL271240,4.3,NA
COc1ccc(cc1)N2C(=C(Cc3ccccc3)C(=O)N=C2SC)O,CHEMBL1542385,4.65,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N(C)C)C,CHEMBL1613338,4.7,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N(C)C)c4ccc(Cl)cc4,CHEMBL1399561,4.9,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N(C)C)CCc4ccccc4,CHEMBL1610995,5.5,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCN(C)CC4)c5ccccc5,CHEMBL1416639,4.6,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCN(C)CC4)c5cccs5,CHEMBL1513280,4.6,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCN(C)CC4)CCc5ccccc5,CHEMBL1356004,4.9,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCNCC4)C,CHEMBL1435889,4.6,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCNCC4)c5cc(F)cc(F)c5,CHEMBL1483133,4.6,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCNCC4)c5cccs5,CHEMBL1434411,4.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCNCC4)c5cn(C)c6ccccc56,CHEMBL1355010,4.7,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCNCC4)CCc5ccccc5,CHEMBL1591674,4.6,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCOCC4)C,CHEMBL1516276,4.5,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCOCC4)c5cc(F)cc(F)c5,CHEMBL1570413,4.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCOCC4)c5cccs5,CHEMBL1316647,4.7,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCOCC4)CCc5ccccc5,CHEMBL1597434,4.9,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(Nc4cccc(OC)c4)nc23)C,CHEMBL1457544,5,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(Nc4cccc(OC)c4)nc23)c5cccs5,CHEMBL1553808,5.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(Nc4ccccc4)nc23)C,CHEMBL1356256,4.9,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(OC)nc23)C,CHEMBL1443741,4.6,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(OC)nc23)c4ccc(F)cc4,CHEMBL1314225,4.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(OC)nc23)c4ccc(OC)cc4,CHEMBL1518947,4.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(OC)nc23)c4cccs4,CHEMBL1317314,5.1,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(OC)nc23)c4cn(C)c5ccccc45,CHEMBL1362416,5.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(OC)nc23)CCc4ccccc4,CHEMBL1513740,4.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(Oc4cccc(Cl)c4)nc23)C,CHEMBL1354864,5.5,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(Oc4ccccc4)nc23)C,CHEMBL1515361,4.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)C,CHEMBL1411424,5.3,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4cc(F)cc(F)c4,CHEMBL1601630,4.9,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4ccc(Cl)cc4,CHEMBL1590262,4.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4ccc(F)c(F)c4,CHEMBL1333287,4.9,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4cccc(Cl)c4,CHEMBL1591874,4.9,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4cccc(F)c4,CHEMBL1551445,4.7,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4ccccc4,CHEMBL1554826,4.8,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4cn(C)c5ccccc45,CHEMBL1531108,4.7,NA
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)CCc4ccccc4,CHEMBL1489708,4.9,NA
COc1ccc(cc1)N2C(=O)C=Nc3cnc(nc23)N(C)C,CHEMBL1563047,4.4,NA
COc1ccc(cc1)N2C(=O)C=Nc3cnc(Nc4ccccc4)nc23,CHEMBL1473965,6.7,NA
COc1ccc(cc1)N2C(=O)C=Nc3cnc(Oc4cccc(Cl)c4)nc23,CHEMBL1395054,5,NA
COc1ccc(cc1)N2C(=O)C=Nc3cnc(Oc4ccccc4)nc23,CHEMBL1553990,4.8,NA
COc1ccc(cc1)N2C(=O)CC(SC(=N)N\N=C(/C)\c3cccs3)C2=O,CHEMBL2369181,4.85,NA
COc1ccc(cc1)N2C(=O)N(C3CCN(CC3)c4cc(N)ccn4)c5ncccc25,CHEMBL493972,NA,6.06
COc1ccc(cc1)N2C(=O)NC(=O)C3=C2N=C(CC(C)C)NC3(C(F)(F)F)C(F)(F)F,CHEMBL1713947,4.75,NA
COc1ccc(cc1)N2C(=O)NC(NC(=O)c3ccncc3)(C2=O)C(F)(F)F,CHEMBL1344974,4.65,NA
COc1ccc(cc1)N2C(=O)NC=C(C(=O)Nc3ccc4OCCOc4c3)C2=O,CHEMBL1350935,4.85,NA
COc1ccc(cc1)N2C(=S)SC(=C2N)C(=O)NCc3occc3,CHEMBL1425687,4.6,NA
COc1ccc(cc1)N2C(C(CCC2=O)C(=O)N3CCC(CC3)C(=O)N)c4ccc(F)cc4,CHEMBL1713677,4.65,NA
COc1ccc(cc1)N2C(C(CCC2=O)C(=O)Nc3ccccn3)c4ccc(OC)c(OC)c4,CHEMBL1522222,4.7,NA
COc1ccc(cc1)n2c(C)nnc2SCc3onc(n3)c4ccc(OC)c(OC)c4,CHEMBL1867804,5.28,NA
COc1ccc(cc1)N2C(c3ccccc3OC)C(C)(C)C2=O,CHEMBL3220615,NA,4.89
COc1ccc(cc1)n2c(CNc3ccc(C)cc3)nnc2SCC(=O)Nc4nc(cs4)c5ccccc5,CHEMBL1571756,5.5,NA
COc1ccc(cc1)N2C(Nc3ccccc3C2=O)c4ccc(OC)c(CSc5ccccn5)c4,CHEMBL1303031,6,NA
COc1ccc(cc1)n2c(S)nnc2c3cnccn3,CHEMBL1370045,4.85,NA
COc1ccc(cc1)n2c(S)nnc2CNC(=O)c3cc(OC)c(OC)c(OC)c3,CHEMBL1704171,5.1,NA
COc1ccc(cc1)n2c(S)nnc2CNC(=O)c3ccc(cc3)S(=O)(=O)N4CCCC4,CHEMBL1382502,4.9,NA
COc1ccc(cc1)n2c(SCc3onc(n3)c4ccc(C)cc4)nnc2c5ccncc5,CHEMBL1552719,5.77,NA
COc1ccc(cc1)N2C=Nc3c(csc3C2=O)c4ccccc4,CHEMBL3330811,NA,4.97
COc1ccc(cc1)N2C=Nc3c(csc3C2=O)c4ccccc4C,CHEMBL3330823,NA,5.01
COc1ccc(cc1)N2C=Nc3c(sc4nccc(NCC#C)c34)C2=O,CHEMBL1783876,NA,4.51
COc1ccc(cc1)N2C3=C(CCCC3)C(=S)N=C2c4ccccc4,CHEMBL1366776,4.7,NA
COc1ccc(cc1)N2CC(CC2=O)C(=O)OCC(=O)c3cccc(OC)c3,CHEMBL1307309,4.85,NA
COc1ccc(cc1)N2Cc3c(nc(C)c(CN)c3c4ccc(Cl)cc4Cl)C2=O,CHEMBL1909989,5.6,NA
COc1ccc(cc1)n2cc3N=C(N(C[C@H]4CCCN(C[C@H]5CCCO5)C4)C(=O)c3n2)c6cccnc6C,CHEMBL3218911,NA,5.39
COc1ccc(cc1)n2cc3N=C(N(CC4CCCN(C4)C(C)C)C(=O)c3n2)c5ccccc5C,CHEMBL3218884,NA,4.96
COc1ccc(cc1)N2Cc3nc(C)c(CN)c(c4ccc(Cl)cc4Cl)c3C2=O,CHEMBL2441829,6.05,NA
COc1ccc(cc1)N2CCC(CNC(=O)Nc3ccc(OC)cc3OC)C2,CHEMBL1373994,5.15,NA
COc1ccc(cc1)N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23,CHEMBL3775023,NA,6.1
COc1ccc(cc1)N2CCN(CC2)C(=Nc3cc(C)cc(C)c3)S,CHEMBL1594613,5.6,NA
COc1ccc(cc1)N2CCN(CC2)C(=Nc3cc(C)ccc3C)S,CHEMBL1373903,5.5,NA
COc1ccc(cc1)N2CCN(CC2)C(=Nc3cccc(C)c3)S,CHEMBL1531213,5.65,NA
COc1ccc(cc1)N2CCN(CC2)C(=O)c3ccc(OCc4c(C)onc4C)c(OC)c3,CHEMBL1440742,5.2,NA
COc1ccc(cc1)N2CCN(CC2)C(=O)CSc3nnc4c5cc(C)ccc5n(C)c4n3,CHEMBL1351663,5.95,NA
COc1ccc(cc1)N2CCN(CC2)C(CNC(=O)C3CCCCC3)c4cccnc4,CHEMBL1575007,5.35,NA
COc1ccc(cc1)N2CCN(CC2)c3nc(Nc4ccc(F)cc4)nc(OC)n3,CHEMBL1741851,5.5,NA
COc1ccc(cc1)N2CCN(CC2)c3oc(Cc4cccc5ccccc45)nc3C#N,CHEMBL1583260,5.55,NA
COc1ccc(cc1)N2CCN(CC2)c3oc(Cc4ccccc4)nc3C#N,CHEMBL1404945,5.15,NA
COc1ccc(cc1)N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2,CHEMBL3596513,NA,4.68
COc1ccc(cc1)N2CCN(Cc3nc4N(C)C(=O)NC(=O)c4n3CCCc5ccccc5)CC2,CHEMBL1424521,5.65,NA
COc1ccc(cc1)N2CCN(CCNC(=O)C3=C(C)OC(=O)C=C3C)CC2,CHEMBL1577408,4.85,NA
COc1ccc(cc1)n2ccnc2SCC(=O)Nc3ccc(OC)cc3OC,CHEMBL1432354,5.4,NA
COc1ccc(cc1)n2ccnc2SCC(=O)Nc3ccccc3,CHEMBL1489512,4.95,NA
COc1ccc(cc1)n2cnnc2SCC(=O)Nc3ccc(cc3)N4CCOCC4,CHEMBL1383526,5.3,NA
COc1ccc(cc1)N2N=C(C(=O)NCC(=O)Nc3ccccn3)c4ccccc4C2=O,CHEMBL1307390,5.45,NA
COc1ccc(cc1)N2N=C(S/C/2=N\c3nc(cc(c4ccccc4)c3C#N)c5ccccc5)C(=O)C,CHEMBL3408385,NA,4.75
COc1ccc(cc1)n2nc(cc2c3ccc(Cl)cc3)C(F)(F)F,CHEMBL26915,4.4,NA
COc1ccc(cc1)n2nnnc2SCC(=O)Nc3ccccc3,CHEMBL1501882,4.85,NA
COc1ccc(cc1)S(=O)(=O)\N=C/2\C=CC(=O)C(=C2C)C,CHEMBL3194463,5.7,NA
COc1ccc(cc1)S(=O)(=O)N(C)CC(=O)NCc2occc2,CHEMBL1442506,4.8,NA
COc1ccc(cc1)S(=O)(=O)N(CC(=O)N2CCCC2)Cc3ccccc3,CHEMBL1722621,5.35,NA
COc1ccc(cc1)S(=O)(=O)N(CCc2ccccc2)CC(=O)N3CCOCC3,CHEMBL1307004,5.15,NA
COc1ccc(cc1)S(=O)(=O)N\N=C(\C)/c2cccc(NC(=O)c3ccccc3Cl)c2,CHEMBL3193279,5.65,NA
COc1ccc(cc1)S(=O)(=O)N2C(COc3ccc(C)cc23)C(C)(C)C,CHEMBL1375985,5.15,NA
COc1ccc(cc1)S(=O)(=O)N2CC3C4CC(C=C4)C3C2,CHEMBL1461827,4.85,NA
COc1ccc(cc1)S(=O)(=O)N2Cc3ccccc3CC2C(=O)Nc4nccs4,CHEMBL1471962,5.45,NA
COc1ccc(cc1)S(=O)(=O)N2CC3CCCN3c4ccc(cc24)C(F)(F)F,CHEMBL1561151,6,NA
COc1ccc(cc1)S(=O)(=O)N2CCC(CC2)NC(=O)Nc3ccc(C)cc3,CHEMBL1443281,5.05,NA
COc1ccc(cc1)S(=O)(=O)n2ccc(n2)c3cnc(s3)c4ccccc4,CHEMBL1539830,5.4,NA
COc1ccc(cc1)S(=O)(=O)N2CCC[C@H]2C(=O)NC3=NCCS3,CHEMBL1705686,4.75,NA
COc1ccc(cc1)S(=O)(=O)N2CCC[C@H]2C(=O)Nc3cc(C)cc(C)c3,CHEMBL3597952,4.82,NA
COc1ccc(cc1)S(=O)(=O)N2CCC[C@H]2C(=O)Nc3cccc(SC)c3,CHEMBL3667554,5.1,NA
COc1ccc(cc1)S(=O)(=O)N2CCCN(CC(=O)C(C)(C)C)CC2,CHEMBL1510194,4.9,NA
COc1ccc(cc1)S(=O)(=O)N2CCCN(CC(=O)Nc3ccc(OC)c(Cl)c3)CC2,CHEMBL1527911,5.1,NA
COc1ccc(cc1)S(=O)(=O)N2CCCN(CC(=O)Nc3ccc4OCOc4c3)CC2,CHEMBL1421390,5.95,NA
COc1ccc(cc1)S(=O)(=O)N2CCCN(CCC(=O)Nc3cccc(c3)C(F)(F)F)CC2,CHEMBL1465487,4.4,NA
COc1ccc(cc1)S(=O)(=O)N2CCN(CC(=O)Nc3cc(ccc3Cl)C(F)(F)F)CC2,CHEMBL1375759,5.45,NA
COc1ccc(cc1)S(=O)(=O)N2CCN(CC(=O)Nc3cc(OC)cc(OC)c3)CC2,CHEMBL1444745,5.4,NA
COc1ccc(cc1)S(=O)(=O)N2CCN(CC(=O)Nc3cccc(F)c3)CC2,CHEMBL1509329,5.1,NA
COc1ccc(cc1)S(=O)(=O)NC(CC(=O)NC2CCCC2)c3occc3,CHEMBL1386373,4.85,NA
COc1ccc(cc1)S(=O)(=O)Nc2cc3c4C(=O)CC(C)(C)Cc4oc3c5ccccc25,CHEMBL1450537,6.05,NA
COc1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)N3CCN(CC3)c4ccccn4,CHEMBL1386540,4.8,NA
COc1ccc(cc1)S(=O)(=O)NCCC(=O)NC(C)c2ccccc2,CHEMBL1573306,4.65,NA
COc1ccc(cc1)S(=O)(=O)NCCC(=O)NCc2ccc(F)cc2,CHEMBL1452905,4.55,NA
COc1ccc(cc1)S(=O)(=O)NCCc2cn(CC(=O)Nc3ccc(Cl)cc3)c4ccccc24,CHEMBL2440396,NA,4.94
COc1ccc(cc1)S(=O)(=O)NNC(=O)C2Cc3c(O2)ccc4ccccc34,CHEMBL1536459,5,NA
COc1ccc(cc1[N+](=O)[O-])C(=O)NC(=S)Nc2cccc(Cl)c2N3CCOCC3,CHEMBL1532941,5.4,NA
COc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccccc2,CHEMBL1325964,4.8,NA
COc1ccc(cc1Br)C(=O)NC(=S)N(CC=C)CC=C,CHEMBL1454660,6.05,NA
COc1ccc(cc1Br)C(=O)NC(=S)NC(C)(C)C,CHEMBL1456942,4.85,NA
COc1ccc(cc1Br)C(=O)Nc2cc3CCCCc3cc2OC,CHEMBL1480796,4.85,NA
COc1ccc(cc1C(=O)NCc2cccnc2)C(=O)NCc3cccnc3,CHEMBL1257015,5.5,NA
COc1ccc(cc1C(F)(F)F)C23CC2CN(CCCSc4nnc(c5ocnc5C)n4C)C3,CHEMBL1081408,NA,5.9
COc1ccc(cc1C)C(=O)NCc2cccc(c2)C(=O)Nc3ccc(CN(C)C)cc3,CHEMBL604249,4.87,NA
COc1ccc(cc1C)C2C(=C(N)N(Nc3ccccc3)C4=C2C(=O)CC(C)(C)C4)C#N,CHEMBL1528441,5.7,NA
COc1ccc(cc1C)S(=O)(=O)N2CCC(CC2)C(=O)NCC3CCCO3,CHEMBL1703180,4.8,NA
COc1ccc(cc1c2ccnc(Nc3ccc(N4CCOCC4)c(OC)c3)c2)C#N,CHEMBL2312148,NA,5.33
COc1ccc(cc1Cl)[C@H](O)CNC2=C(C(=O)NC=C2)c3nc4c(C)cc(cc4[nH]3)C5CCN(CCCF)CC5,CHEMBL469292,5,NA
COc1ccc(cc1Cl)C(=O)NC2(CCN(CC2)c3cc(N)ccn3)c4ccccc4,CHEMBL492330,NA,6.47
COc1ccc(cc1Cl)C(=O)Nc2ccc(Cl)cn2,CHEMBL1597569,4.55,NA
COc1ccc(cc1Cl)C23CC2CN(CCCSc4nnc(c5ocnc5C)n4C)C3,CHEMBL1079494,NA,5.4
COc1ccc(cc1Cl)N2N=C(C(=O)NCC(=O)Nc3ccccn3)c4ccccc4C2=O,CHEMBL1387238,5.4,NA
COc1ccc(cc1CN2CCN(CC2)c3ccc(F)cc3)C4C(=C(N)Oc5[nH]nc(C)c45)C#N,CHEMBL1612774,5.05,NA
COc1ccc(cc1CNCCO)c2ccc3c(nc(nc3n2)N4C[C@@H](C)O[C@@H](C)C4)N5CCOCC5,CHEMBL2336327,NA,4.56
COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)N4C[C@@H](C)O[C@@H](C)C4)N5CCOCC5,CHEMBL1078983,NA,5.08
COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)N4CC[C@@H](O)C4)N5CCOC[C@@H]5C,CHEMBL2336332,NA,5.1
