Age, Workclass, Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours per week, Country
49,Self-emp-inc,High School grad,Married,Professional,Wife,White,Female,0,0,65,United-States
38,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
40,Private,Bachelors,Married,Other,Husband,White,Male,0,0,40,United-States
44,Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,1485,40,Latin-America
37,Self-emp-not-inc,High School grad,Married,Admin,Wife,White,Female,0,0,20,United-States
57,Private,Masters,Separated,Professional,Not-in-family,White,Male,0,0,30,United-States
56,Private,Dropout,Never-Married,Service,Own-child,White,Female,0,0,30,United-States
41,Private,Associates,Separated,Professional,Not-in-family,White,Male,0,0,80,United-States
50,Self-emp-not-inc,High School grad,Married,Service,Husband,Asian-Pac-Islander,Male,0,0,60,Euro_2
33,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,50,United-States
29,Private,Masters,Married,Sales,Husband,White,Male,0,0,20,United-States
28,Federal-gov,Bachelors,Married,White-Collar,Husband,White,Male,5178,0,40,United-States
35,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States
36,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Male,0,0,40,United-States
45,Private,Doctorate,Separated,Professional,Unmarried,Black,Female,0,3004,35,United-States
30,Self-emp-not-inc,Associates,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
35,Self-emp-inc,High School grad,Married,Service,Husband,White,Male,0,0,60,United-States
27,Private,Associates,Married,Sales,Husband,White,Male,0,0,40,United-States
22,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,British-Commonwealth
24,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,30,United-States
47,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,50,United-States
47,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States
18,Private,Dropout,Never-Married,Service,Own-child,White,Female,0,0,15,United-States
18,Private,High School grad,Never-Married,Admin,Own-child,White,Male,0,0,30,United-States
31,Local-gov,High School grad,Separated,Other,Not-in-family,White,Male,0,0,47,United-States
43,Self-emp-not-inc,Masters,Separated,Service,Unmarried,White,Female,0,0,30,United-States
45,Private,High School grad,Married,Blue-Collar,Husband,Other,Male,4064,0,40,United-States
39,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
30,Private,Bachelors,Never-Married,Admin,Not-in-family,White,Male,0,0,50,United-States
22,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,35,United-States
30,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,85,United-States
36,Private,Doctorate,Married,Professional,Husband,White,Male,0,0,60,United-States
20,State-gov,Associates,Never-Married,Professional,Not-in-family,White,Male,0,0,30,United-States
61,?,Dropout,Married,?,Husband,White,Male,3942,0,20,Latin-America
27,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,1902,45,United-States
59,Local-gov,High School grad,Married,White-Collar,Husband,White,Male,0,0,60,United-States
60,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
43,Private,Bachelors,Separated,White-Collar,Not-in-family,White,Female,0,0,40,United-States
35,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,60,United-States
40,Private,Bachelors,Married,Admin,Husband,White,Male,0,0,50,United-States
20,Private,Dropout,Married,Blue-Collar,Other-relative,White,Male,2961,0,35,United-States
47,Private,Masters,Married,White-Collar,Husband,White,Male,0,0,40,United-States
40,Private,Associates,Separated,Professional,Not-in-family,White,Male,0,0,50,United-States
20,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
75,?,High School grad,Married,?,Husband,White,Male,0,0,13,United-States
25,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,40,United-States
47,Private,Associates,Married,Professional,Husband,White,Male,0,0,40,United-States
29,Self-emp-not-inc,Associates,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States
34,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
45,State-gov,Bachelors,Separated,Professional,Not-in-family,White,Female,0,0,40,United-States
23,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,2597,0,50,United-States
46,Private,Associates,Widowed,Admin,Unmarried,White,Female,0,0,40,United-States
41,State-gov,High School grad,Separated,Blue-Collar,Not-in-family,Black,Female,0,0,38,United-States
29,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,40,United-States
17,Private,Dropout,Never-Married,Blue-Collar,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States
39,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
37,Private,High School grad,Never-Married,Blue-Collar,Unmarried,Black,Female,0,0,40,United-States
34,Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,40,?
20,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
18,?,High School grad,Never-Married,?,Own-child,Asian-Pac-Islander,Female,0,1602,38,United-States
52,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
42,Local-gov,Associates,Married,Professional,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States
22,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,35,Latin-America
66,State-gov,High School grad,Separated,White-Collar,Not-in-family,White,Female,0,0,55,United-States
35,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,65,United-States
40,Local-gov,Associates,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States
21,Private,High School grad,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,38,United-States
51,Local-gov,High School grad,Separated,Other,Unmarried,White,Male,0,0,52,United-States
34,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
24,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
43,Private,Bachelors,Separated,Admin,Unmarried,White,Female,0,0,40,United-States
34,Private,Bachelors,Married,White-Collar,Wife,White,Female,0,0,40,United-States
42,Local-gov,Masters,Never-Married,Professional,Unmarried,White,Female,0,0,40,United-States
41,Private,Associates,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,30,United-States
21,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Female,0,0,40,United-States
64,Local-gov,Dropout,Married,Other,Husband,White,Male,0,0,10,United-States
24,Federal-gov,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,1974,40,United-States
23,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,10,United-States
29,Private,High School grad,Married,Sales,Husband,White,Male,0,0,50,United-States
44,Self-emp-not-inc,High School grad,Separated,White-Collar,Unmarried,White,Female,0,0,60,United-States
28,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,55,United-States
33,Self-emp-inc,High School grad,Married,Sales,Husband,White,Male,0,0,50,United-States
35,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
41,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States
42,Private,Bachelors,Married,Sales,Husband,Black,Male,0,0,40,United-States
51,Self-emp-not-inc,High School grad,Married,White-Collar,Husband,White,Male,0,0,99,United-States
32,Private,Dropout,Never-Married,Service,Unmarried,Black,Female,0,0,40,Latin-America
37,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
18,Private,Dropout,Never-Married,Sales,Own-child,White,Female,0,0,25,United-States
24,Private,Associates,Never-Married,Service,Own-child,White,Female,0,0,35,United-States
29,?,High School grad,Separated,?,Unmarried,White,Female,0,0,40,United-States
45,Private,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States
52,Federal-gov,Bachelors,Married,White-Collar,Husband,White,Male,0,0,45,United-States
35,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,40,United-States
46,Self-emp-inc,Bachelors,Separated,White-Collar,Not-in-family,White,Female,0,0,50,United-States
63,Private,High School grad,Widowed,White-Collar,Unmarried,White,Male,0,0,50,United-States
32,Local-gov,Bachelors,Married,Professional,Wife,White,Female,0,0,35,United-States
24,Private,High School grad,Never-Married,Service,Own-child,White,Female,594,0,15,United-States
72,?,High School grad,Married,?,Husband,White,Male,0,0,32,British-Commonwealth
35,?,High School grad,Never-Married,?,Unmarried,White,Male,0,0,10,United-States
29,Private,Bachelors,Never-Married,Admin,Not-in-family,White,Female,0,0,40,United-States
35,Private,Bachelors,Married,White-Collar,Husband,White,Male,7688,0,50,United-States
70,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,32,United-States
65,?,Bachelors,Married,?,Husband,White,Male,5556,0,48,United-States
36,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,30,United-States
53,Private,High School grad,Married,Service,Husband,Black,Male,4386,0,30,United-States
49,Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
60,Private,Prof-School,Married,White-Collar,Husband,White,Male,0,1902,40,United-States
18,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
21,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,0,35,Euro_1
42,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,Black,Male,0,0,40,United-States
25,State-gov,Masters,Never-Married,Professional,Not-in-family,White,Female,0,0,37,United-States
32,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
25,Self-emp-inc,High School grad,Married,Sales,Husband,White,Male,0,0,60,?
47,Private,Bachelors,Married,Admin,Husband,White,Male,7298,0,40,United-States
30,Private,Associates,Never-Married,Professional,Not-in-family,White,Female,0,0,40,United-States
21,?,Associates,Never-Married,?,Own-child,White,Female,0,0,40,United-States
38,Self-emp-not-inc,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,60,United-States
34,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,2051,55,United-States
37,Private,Associates,Never-Married,Service,Not-in-family,White,Female,0,0,30,United-States
56,Private,High School grad,Married,White-Collar,Wife,White,Female,0,0,40,United-States
52,State-gov,Associates,Married,White-Collar,Husband,White,Male,0,0,40,United-States
23,Private,Bachelors,Never-Married,Professional,Own-child,White,Male,0,0,40,United-States
29,State-gov,High School grad,Married,Other,Husband,White,Male,0,0,42,United-States
45,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
23,Local-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,United-States
45,Private,Masters,Married,White-Collar,Husband,White,Male,0,0,65,United-States
30,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Male,0,0,42,United-States
45,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,50,United-States
26,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
23,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
24,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,40,?
43,Private,Masters,Widowed,White-Collar,Unmarried,White,Male,4934,0,40,United-States
42,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Male,0,0,40,United-States
72,Private,High School grad,Widowed,Admin,Not-in-family,White,Female,0,0,25,United-States
21,?,High School grad,Never-Married,?,Own-child,White,Female,0,0,40,United-States
57,Private,Bachelors,Married,White-Collar,Husband,White,Male,15024,0,60,United-States
24,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,45,United-States
27,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
54,Private,High School grad,Married,Sales,Husband,White,Male,0,0,40,United-States
42,Local-gov,High School grad,Married,White-Collar,Husband,White,Male,0,0,60,United-States
17,Private,Dropout,Never-Married,Service,Own-child,Black,Male,0,0,40,United-States
48,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,55,United-States
39,Private,Bachelors,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States
41,Self-emp-inc,Bachelors,Married,White-Collar,Husband,White,Male,7688,0,70,United-States
50,Private,Dropout,Married,Service,Wife,White,Female,0,0,35,?
57,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,45,United-States
44,Local-gov,Doctorate,Married,Professional,Husband,White,Male,0,0,36,United-States
20,?,High School grad,Never-Married,?,Not-in-family,White,Female,0,0,28,United-States
49,Private,High School grad,Married,Sales,Husband,White,Male,0,0,40,United-States
44,Private,Associates,Never-Married,Professional,Unmarried,Black,Female,1151,0,50,United-States
42,Private,Associates,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,44,United-States
18,?,High School grad,Never-Married,?,Own-child,White,Male,0,0,16,United-States
18,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,18,United-States
51,Private,High School grad,Widowed,Other,Unmarried,Black,Female,0,0,40,United-States
28,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,United-States
39,Private,Associates,Married,White-Collar,Wife,White,Female,15024,0,45,United-States
25,Private,High School grad,Married,Sales,Husband,White,Male,0,0,52,United-States
41,Private,Prof-School,Married,Professional,Husband,White,Male,0,1977,50,United-States
39,Private,High School grad,Married,Sales,Husband,White,Male,0,0,40,United-States
42,Self-emp-not-inc,Dropout,Separated,Service,Unmarried,White,Female,0,0,30,United-States
33,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,1617,40,United-States
63,?,Dropout,Married,?,Husband,White,Male,0,0,40,United-States
47,Private,High School grad,Separated,Sales,Unmarried,White,Female,0,0,45,United-States
27,Local-gov,Bachelors,Married,Other,Husband,White,Male,0,0,68,United-States
39,Private,Masters,Married,White-Collar,Husband,White,Male,0,1848,45,United-States
20,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
49,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,40,United-States
70,?,High School grad,Married,?,Husband,White,Male,0,0,28,United-States
46,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,1740,35,United-States
47,Private,High School grad,Married,Sales,Husband,White,Male,0,0,30,United-States
35,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
24,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
22,?,High School grad,Never-Married,?,Not-in-family,White,Male,0,0,40,United-States
