Time,Temperature
18832,22.00000002
18833,22.00000002
18834,22.00000002
18835,22.00000002
18836,22.00000002
18837,22.00000002
18838,22.00000002
18839,22.00000002
18840,22.00000002
18841,22.00000002
18842,22.00000002
18843,22.00000002
18844,22.00000002
18845,22.00000002
18846,22.00000002
18847,22.00000002
18848,22.00000002
18849,22.00000002
18850,22.00000002
18851,22.00000002
18852,22.00000002
18853,22.00000002
18854,22.00000002
18855,22.00000002
18856,22.00000002
18857,22.00000002
18858,22.00000002
18859,22.00000002
18860,22.00000002
18861,22.00000002
18862,22.00000002
18863,22.00000002
18864,22.00000002
18865,22.00000002
18866,22.00000002
18867,22.00000002
18868,22.00000002
18869,22.00000002
18870,22.00000002
18871,22.00000002
18872,22.00000002
18873,22.00000002
18874,22.00000002
18875,22.00000002
18876,22.00000002
18877,22.00000002
18878,22.00000002
18879,22.00000002
18880,22.00000002
18881,22.00000002
18882,22.00000002
18883,22.00000002
18884,22.00000002
18885,22.00000002
18886,22.00000002
18887,22.00000002
18888,22.00000002
18889,22.00000002
18890,22.00000002
18891,22.00000002
18892,22.00000002
18893,22.00000002
18894,22.00000002
18895,22.00000002
18896,22.00000002
18897,22.00000002
18898,22.00000002
18899,22.00000002
18900,22.00000002
18901,22.00000002
18902,22.00000002
18903,22.00000002
18904,22.00000002
18905,22.00000002
18906,22.00000002
18907,22.00000002
18908,22.00000002
18909,22.00000002
18910,22.00000002
18911,22.00000002
18912,22.00000002
18913,22.00000002
18914,22.00000002
18915,22.00000002
18916,22.00000002
18917,22.00000002
18918,22.00000002
18919,22.00000002
18920,22.00000002
18921,22.00000002
18922,22.00000002
18923,22.00000002
18924,22.00000002
18925,22.00000002
18926,22.00000002
18927,22.00000002
18928,22.00000002
18929,22.00000002
18930,22.00000002
18931,22.00000002
18932,22.00000002
18933,22.00000002
18934,22.00000002
18935,22.00000002
18936,22.00000002
18937,22.00000002
18938,22.00000002
18939,22.00000002
18940,22.00000002
18941,22.00000002
18942,22.00000002
18943,22.00000002
18944,22.00000002
18945,22.00000002
18946,22.00000002
18947,22.00000002
18948,22.00000002
18949,22.00000002
18950,22.00000002
18951,22.00000002
18952,22.00000002
18953,22.00000002
18954,22.00000002
18955,22.00000002
18956,22.00000002
18957,22.00000002
18958,22.00000002
18959,22.00000002
18960,22.00000002
18961,22.00000002
18962,22.00000002
18963,22.00000002
18964,22.00000002
18965,22.00000002
18966,22.00000002
18967,22.00000002
18968,22.00000002
18969,22.00000002
18970,22.00000002
18971,22.00000002
18972,22.00000002
18973,22.00000002
18974,22.00000002
18975,22.00000002
18976,22.00000002
18977,22.00000002
18978,22.00000002
18979,22.00000002
18980,22.00000002
18981,22.00000002
18982,22.00000002
18983,22.00000002
18984,22.00000002
18985,22.00000002
18986,22.00000002
18987,22.00000002
18988,22.00000002
18989,22.00000002
18990,22.00000002
18991,22.00000002
18992,22.00000002
18993,22.00000002
18994,22.00000002
18995,22.00000002
18996,22.00000002
18997,22.00000002
18998,22.00000002
18999,22.00000002
19000,22.00000002
19001,22.00000002
19002,22.00000002
19003,22.00000002
19004,22.00000002
19005,22.00000002
19006,22.00000002
19007,22.00000002
19008,22.00000002
19009,22.00000002
19010,22.00000002
19011,22.00000002
19012,22.00000002
19013,22.00000002
19014,22.00000002
19015,22.00000002
19016,22.00000002
19017,22.00000002
19018,22.00000002
19019,22.00000002
19020,22.00000002
19021,22.00000002
19022,22.00000002
19023,22.00000002
19024,22.00000002
19025,22.00000002
19026,22.00000002
19027,22.00000002
19028,22.00000002
19029,22.00000002
19030,22.00000002
19031,22.00000002
19032,22.00000002
19033,22.00000002
19034,22.00000002
19035,22.00000002
19036,22.00000002
19037,22.00000002
19038,22.00000002
19039,22.00000002
19040,22.00000002
19041,22.00000002
19042,22.00000002
19043,22.00000002
19044,22.00000002
19045,22.00000002
19046,22.00000002
19047,22.00000002
19048,22.00000002
19049,22.00000002
19050,22.00000002
19051,22.00000002
19052,22.00000002
19053,22.00000002
19054,22.00000002
19055,22.00000002
19056,22.00000002
19057,22.00000002
19058,22.00000002
19059,22.00000002
19060,22.00000002
19061,22.00000002
19062,22.00000002
19063,22.00000002
19064,22.00000002
19065,22.00000002
19066,22.00000002
19067,22.00000002
19068,22.00000002
19069,22.00000002
19070,22.00000002
19071,22.00000002
19072,22.00000002
19073,22.00000002
19074,22.00000002
19075,22.00000002
19076,22.00000002
19077,22.00000002
19078,22.00000002
19079,22.00000002
19080,22.00000002
19081,22.00000002
19082,22.00000002
19083,22.00000002
19084,22.00000002
19085,22.00000002
19086,22.00000002
19087,22.00000002
19088,22.00000002
19089,22.00000002
19090,22.00000002
19091,22.00000002
19092,22.00000002
19093,22.00000002
19094,22.00000002
19095,22.00000002
19096,22.00000002
19097,22.00000002
19098,22.00000002
19099,22.00000002
19100,22.00000002
19101,22.00000002
19102,22.00000002
19103,22.00000002
19104,22.00000002
19105,22.00000002
19106,22.00000002
19107,22.00000002
19108,22.00000002
19109,22.00000002
19110,22.00000002
19111,22.00000002
19112,22.00000002
19113,22.00000002
19114,22.00000002
19115,22.00000002
19116,22.00000002
19117,22.00000002
19118,22.00000002
19119,22.00000002
19120,22.00000002
19121,22.00000002
19122,22.00000002
19123,22.00000002
19124,22.00000002
19125,22.00000002
19126,22.00000002
19127,22.00000002
19128,22.00000002
19129,22.00000002
19130,22.00000002
19131,22.00000002
19132,22.00000002
19133,22.00000002
19134,22.00000002
19135,22.00000002
19136,22.00000002
19137,22.00000002
19138,22.00000002
19139,22.00000002
19140,22.00000002
19141,22.00000002
19142,22.00000002
19143,22.00000002
19144,22.00000002
19145,22.00000002
19146,22.00000002
19147,22.00000002
19148,22.00000002
19149,22.00000002
19150,22.00000002
19151,22.00000002
19152,22.00000002
19153,22.00000002
19154,22.00000002
19155,22.00000002
19156,22.00000002
19157,22.00000002
19158,22.00000002
19159,22.00000002
19160,22.00000002
19161,22.00000002
19162,22.00000002
19163,22.00000002
19164,22.00000002
19165,22.00000002
19166,22.00000002
19167,22.00000002
19168,22.00000002
19169,22.00000002
19170,22.00000002
19171,22.00000002
19172,22.00000002
19173,22.00000002
19174,22.00000002
19175,22.00000002
19176,22.00000002
19177,22.00000002
19178,22.00000002
19179,22.00000002
19180,22.00000002
19181,22.00000002
19182,22.00000002
19183,22.00000002
19184,22.00000002
19185,22.00000002
19186,22.00000002
19187,22.00000002
19188,22.00000002
19189,22.00000002
19190,22.00000002
19191,22.00000002
19192,22.00000002
19193,22.00000002
19194,22.00000002
19195,22.00000002
19196,22.00000002
19197,22.00000002
19198,22.00000002
19199,22.00000002
19200,22.00000002
19201,22.00000002
19202,22.00000002
19203,22.00000002
19204,22.00000002
19205,22.00000002
19206,22.00000002
19207,22.00000002
19208,22.00000002
19209,22.00000002
19210,22.00000002
19211,22.00000002
19212,22.00000002
19213,22.00000002
19214,22.00000002
19215,22.00000002
19216,22.00000002
19217,22.00000002
19218,22.00000002
19219,22.00000002
19220,22.00000002
19221,22.00000002
19222,22.00000002
19223,22.00000002
19224,22.00000002
19225,22.00000002
19226,22.00000002
19227,22.00000002
19228,22.00000002
19229,22.00000002
19230,22.00000002
19231,22.00000002
19232,22.00000002
19233,22.00000002
19234,22.00000002
19235,22.00000002
19236,22.00000002
19237,22.00000002
19238,22.00000002
19239,22.00000002
19240,22.00000002
19241,22.00000002
19242,22.00000002
19243,22.00000002
19244,22.00000002
19245,22.00000002
19246,22.00000002
19247,22.00000002
19248,22.00000002
19249,22.00000002
19250,22.00000002
19251,22.00000002
19252,22.00000002
19253,22.00000002
19254,22.00000002
19255,22.00000002
19256,22.00000002
19257,22.00000002
19258,22.00000002
19259,22.00000002
19260,22.00000002
19261,22.00000002
19262,22.00000002
19263,22.00000002
19264,22.00000002
19265,22.00000002
19266,22.00000002
19267,22.00000002
19268,22.00000002
19269,22.00000002
19270,22.00000002
19271,22.00000002
19272,22.00000002
19273,22.00000002
19274,22.00000002
19275,22.00000002
19276,22.00000002
19277,22.00000002
19278,22.00000002
19279,22.00000002
19280,22.00000002
19281,22.00000002
19282,22.00000002
19283,22.00000002
19284,22.00000002
19285,22.00000002
19286,22.00000002
19287,22.00000002
19288,22.00000002
19289,22.00000002
19290,22.00000002
19291,22.00000002
19292,22.00000002
19293,22.00000002
19294,22.00000002
19295,22.00000002
19296,22.00000002
19297,22.00000002
19298,22.00000002
19299,22.00000002
19300,22.00000002
19301,22.00000002
19302,22.00000002
19303,22.00000002
19304,22.00000002
19305,22.00000002
19306,22.00000002
19307,22.00000002
19308,22.00000002
19309,22.00000002
19310,22.00000002
19311,22.00000002
19312,22.00000002
19313,22.00000002
19314,22.00000002
19315,22.00000002
19316,22.00000002
19317,22.00000002
19318,22.00000002
19319,22.00000002
19320,22.00000002
19321,22.00000002
19322,22.00000002
19323,22.00000002
19324,22.00000002
19325,22.00000002
19326,22.00000002
19327,22.00000002
19328,22.00000002
19329,22.00000002
19330,22.00000002
19331,22.00000002
19332,22.00000002
19333,22.00000002
19334,22.00000002
19335,22.00000002
19336,22.00000002
19337,22.00000002
19338,22.00000002
19339,22.00000002
19340,22.00000002
19341,22.00000002
19342,22.00000002
19343,22.00000002
19344,22.00000002
19345,22.00000002
19346,22.00000002
19347,22.00000002
19348,22.00000002
19349,22.00000002
19350,22.00000002
19351,22.00000002
19352,22.00000002
19353,22.00000002
19354,22.00000002
19355,22.00000002
19356,22.00000002
19357,22.00000002
19358,22.00000002
19359,22.00000002
19360,22.00000002
19361,22.00000002
19362,22.00000002
19363,22.00000002
19364,22.00000002
19365,22.00000002
19366,22.00000002
19367,22.00000002
19368,22.00000002
19369,22.00000002
19370,22.00000002
19371,22.00000002
19372,22.00000002
19373,22.00000002
19374,22.00000002
19375,22.00000002
19376,22.00000002
19377,22.00000002
19378,22.00000002
19379,22.00000002
19380,22.00000002
19381,22.00000002
19382,22.00000002
19383,22.00000002
19384,22.00000002
19385,22.00000002
19386,22.00000002
19387,22.00000002
19388,22.00000002
19389,22.00000002
19390,22.00000002
19391,22.00000002
19392,22.00000002
19393,22.00000002
19394,22.00000002
19395,22.00000002
19396,22.00000002
19397,22.00000002
19398,22.00000002
19399,22.00000002
19400,22.00000002
19401,22.00000002
19402,22.00000002
19403,22.00000002
19404,22.00000002
19405,22.00000002
19406,22.00000002
19407,22.00000002
19408,22.00000002
19409,22.00000002
19410,22.00000002
19411,22.00000002
19412,22.00000002
19413,22.00000002
19414,22.00000002
19415,22.00000002
19416,22.00000002
19417,22.00000002
19418,22.00000002
19419,22.00000002
19420,22.00000002
19421,22.00000002
19422,22.00000002
19423,22.00000002
19424,22.00000002
19425,22.00000002
19426,22.00000002
19427,22.00000002
19428,22.00000002
19429,22.00000002
19430,22.00000002
19431,22.00000002
19432,22.00000002
19433,22.00000002
19434,22.00000002
19435,22.00000002
19436,22.00000002
19437,22.00000002
19438,22.00000002
19439,22.00000002
19440,22.00000002
19441,22.00000002
19442,22.00000002
19443,22.00000002
19444,22.00000002
19445,22.00000002
19446,22.00000002
19447,22.00000002
19448,22.00000002
19449,22.00000002
19450,22.00000002
19451,22.00000002
19452,22.00000002
19453,22.00000002
19454,22.00000002
19455,22.00000002
19456,22.00000002
19457,22.00000002
19458,22.00000002
19459,22.00000002
19460,22.00000002
19461,22.00000002
19462,22.00000002
19463,22.00000002
19464,22.00000002
19465,22.00000002
19466,22.00000002
19467,22.00000002
19468,22.00000002
19469,22.00000002
19470,22.00000002
19471,22.00000002
19472,22.00000002
19473,22.00000002
19474,22.00000002
19475,22.00000002
19476,22.00000002
19477,22.00000002
19478,22.00000002
19479,22.00000002
19480,22.00000002
19481,22.00000002
19482,22.00000002
19483,22.00000002
19484,22.00000002
19485,22.00000002
19486,22.00000002
19487,22.00000002
19488,22.00000002
19489,22.00000002
19490,22.00000002
19491,22.00000002
19492,22.00000002
19493,22.00000002
19494,22.00000002
19495,22.00000002
19496,22.00000002
19497,22.00000002
19498,22.00000002
19499,22.00000002
19500,22.00000002
19501,22.00000002
19502,22.00000002
19503,22.00000002
19504,22.00000002
19505,22.00000002
19506,22.00000002
19507,22.00000002
19508,22.00000002
19509,22.00000002
19510,22.00000002
19511,22.00000002
19512,22.00000002
19513,22.00000002
19514,22.00000002
19515,22.00000002
19516,22.00000002
19517,22.00000002
19518,22.00000002
19519,22.00000002
19520,22.00000002
19521,22.00000002
19522,22.00000002
19523,22.00000002
19524,22.00000002
19525,22.00000002
19526,22.00000002
19527,22.00000002
19528,22.00000002
19529,22.00000002
19530,22.00000002
19531,22.00000002
19532,22.00000002
19533,22.00000002
19534,22.00000002
19535,22.00000002
19536,22.00000002
19537,22.00000002
19538,22.00000002
19539,22.00000002
19540,22.00000002
19541,22.00000002
19542,22.00000002
19543,22.00000002
19544,22.00000002
19545,22.00000002
19546,22.00000002
19547,22.00000002
19548,22.00000002
19549,22.00000002
19550,22.00000002
19551,22.00000002
19552,22.00000002
19553,22.00000002
19554,22.00000002
19555,22.00000002
19556,22.00000002
19557,22.00000002
19558,22.00000002
19559,22.00000002
19560,22.00000002
19561,22.00000002
19562,22.00000002
19563,22.00000002
19564,22.00000002
19565,22.00000002
19566,22.00000002
19567,22.00000002
19568,22.00000002
19569,22.00000002
19570,22.00000002
19571,22.00000002
19572,22.00000002
19573,22.00000002
19574,22.00000002
19575,22.00000002
19576,22.00000002
19577,22.00000002
19578,22.00000002
19579,22.00000002
19580,22.00000002
19581,22.00000002
19582,22.00000002
19583,22.00000002
19584,22.00000002
19585,22.00000002
19586,22.00000002
19587,22.00000002
19588,22.00000002
19589,22.00000002
19590,22.00000002
19591,22.00000002
19592,22.00000002
19593,22.00000002
19594,22.00000002
19595,22.00000002
19596,22.00000002
19597,22.00000002
19598,22.00000002
19599,22.00000002
19600,22.00000002
19601,22.00000002
19602,22.00000002
19603,22.00000002
19604,22.00000002
19605,22.00000002
19606,22.00000002
19607,22.00000002
19608,22.00000002
19609,22.00000002
19610,22.00000002
19611,22.00000002
19612,22.00000002
19613,22.00000002
19614,22.00000002
19615,22.00000002
19616,22.00000002
19617,22.00000002
19618,22.00000002
19619,22.00000002
19620,22.00000002
19621,22.00000002
19622,22.00000002
19623,22.00000002
19624,22.00000002
19625,22.00000002
19626,22.00000002
19627,22.00000002
19628,22.00000002
19629,22.00000002
19630,22.00000002
19631,22.00000002
19632,22.00000002
19633,22.00000002
19634,22.00000002
19635,22.00000002
19636,22.00000002
19637,22.00000002
19638,22.00000002
19639,22.00000002
19640,22.00000002
19641,22.00000002
19642,22.00000002
19643,22.00000002
19644,22.00000002
19645,22.00000002
19646,22.00000002
19647,22.00000002
19648,22.00000002
19649,22.00000002
19650,22.00000002
19651,22.00000002
19652,22.00000002
19653,22.00000002
19654,22.00000002
19655,22.00000002
19656,22.00000002
19657,22.00000002
19658,22.00000002
19659,22.00000002
19660,22.00000002
19661,22.00000002
19662,22.00000002
19663,22.00000002
19664,22.00000002
19665,22.00000002
19666,22.00000002
19667,22.00000002
19668,22.00000002
19669,22.00000002
19670,22.00000002
19671,22.00000002
19672,22.00000002
19673,22.00000002
19674,22.00000002
19675,22.00000002
19676,22.00000002
19677,22.00000002
19678,22.00000002
19679,22.00000002
19680,22.00000002
19681,22.00000002
19682,22.00000002
19683,22.00000002
19684,22.00000002
19685,22.00000002
19686,22.00000002
19687,22.00000002
19688,22.00000002
19689,22.00000002
19690,22.00000002
19691,22.00000002
19692,22.00000002
19693,22.00000002
19694,22.00000002
19695,22.00000002
19696,22.00000002
19697,22.00000002
19698,22.00000002
19699,22.00000002
19700,22.00000002
19701,22.00000002
19702,22.00000002
19703,22.00000002
19704,22.00000002
19705,22.00000002
19706,22.00000002
19707,22.00000002
19708,22.00000002
19709,22.00000002
19710,22.00000002
19711,22.00000002
19712,22.00000002
19713,22.00000002
19714,22.00000002
19715,22.00000002
19716,22.00000002
19717,22.00000002
19718,22.00000002
19719,22.00000002
19720,22.00000002
19721,22.00000002
19722,22.00000002
19723,22.00000002
19724,22.00000002
19725,22.00000002
19726,22.00000002
19727,22.00000002
19728,22.00000002
19729,22.00000002
19730,22.00000002
19731,22.00000002
19732,22.00000002
19733,22.00000002
19734,22.00000002
19735,22.00000002
19736,22.00000002
19737,22.00000002
19738,22.00000002
19739,22.00000002
19740,22.00000002
19741,22.00000002
19742,22.00000002
19743,22.00000002
19744,22.00000002
19745,22.00000002
19746,22.00000002
19747,22.00000002
19748,22.00000002
19749,22.00000002
19750,22.00000002
19751,22.00000002
19752,22.00000002
19753,22.00000002
19754,22.00000002
19755,22.00000002
19756,22.00000002
19757,22.00000002
19758,22.00000002
19759,22.00000002
19760,22.00000002
19761,22.00000002
19762,22.00000002
19763,22.00000002
19764,22.00000002
19765,22.00000002
19766,22.00000002
19767,22.00000002
19768,22.00000002
19769,22.00000002
19770,22.00000002
19771,22.00000002
19772,22.00000002
19773,22.00000002
19774,22.00000002
19775,22.00000002
19776,22.00000002
19777,22.00000002
